;Tarih;TP_FG_J05
223;2021-8;487.34
224;2021-9;503.56
225;2021-10;514.9
226;2021-11;532.59
227;2021-12;620.66
228;2022-1;700.24
229;2022-2;749.27
230;2022-3;773.57
231;2022-4;811.62
232;2022-5;838.1
233;2022-6;871.32
234;2022-7;905.43
235;2022-8;935.78
236;2022-9;955.13
237;2022-10;997.0
238;2022-11;1027.0
239;2022-12;1073.84
240;2023-1;1133.71
241;2023-2;1154.73
242;2023-3;1186.24
243;2023-4;1204.43
244;2023-5;1216.35
245;2023-6;1248.05
246;2023-7;1359.26
247;2023-8;1486.5
248;2023-9;1564.03
249;2023-10;1604.74
250;2023-11;1641.76
251;2023-12;1701.63
252;2024-1;1826.36
