;Tarih;TP_FG_J041
129;2013-10;311.75
130;2013-11;313.86
131;2013-12;315.56
132;2014-1;317.12
133;2014-2;318.48
134;2014-3;319.67
135;2014-4;321.13
136;2014-5;323.04
137;2014-6;325.48
138;2014-7;327.65
139;2014-8;329.92
140;2014-9;332.79
141;2014-10;335.33
142;2014-11;336.95
143;2014-12;338.72
144;2015-1;340.63
145;2015-2;342.26
146;2015-3;343.69
147;2015-4;345.63
148;2015-5;347.76
149;2015-6;349.78
150;2015-7;352.5
151;2015-8;355.12
152;2015-9;358.09
153;2015-10;360.65
154;2015-11;363.26
155;2015-12;364.9
156;2016-1;367.72
157;2016-2;369.7
158;2016-3;371.46
159;2016-4;374.64
160;2016-5;377.52
161;2016-6;380.66
162;2016-7;383.45
163;2016-8;386.79
164;2016-9;390.14
165;2016-10;393.52
166;2016-11;395.93
167;2016-12;398.85
168;2017-1;402.21
169;2017-2;404.44
170;2017-3;406.37
171;2017-4;408.55
172;2017-5;411.66
173;2017-6;414.2
174;2017-7;417.84
175;2017-8;421.01
176;2017-9;425.59
177;2017-10;429.14
178;2017-11;432.79
179;2017-12;435.6
180;2018-1;439.17
181;2018-2;441.59
182;2018-3;444.25
183;2018-4;447.53
184;2018-5;450.71
185;2018-6;454.04
186;2018-7;459.33
187;2018-8;464.09
188;2018-9;468.29
189;2018-10;472.13
190;2018-11;475.07
191;2018-12;477.48
192;2019-1;483.82
193;2019-2;486.57
194;2019-3;489.21
195;2019-4;492.19
196;2019-5;496.11
197;2019-6;500.36
198;2019-7;506.03
199;2019-8;511.22
200;2019-9;515.8
201;2019-10;519.41
202;2019-11;522.62
203;2019-12;525.49
204;2020-1;531.47
205;2020-2;535.78
206;2020-3;538.69
207;2020-4;540.94
208;2020-5;543.35
209;2020-6;546.49
210;2020-7;551.94
211;2020-8;556.85
212;2020-9;560.79
213;2020-10;565.45
214;2020-11;569.47
215;2020-12;573.13
216;2021-1;580.19
217;2021-2;585.08
218;2021-3;588.44
219;2021-4;591.93
220;2021-5;596.17
221;2021-6;600.78
222;2021-7;606.68
223;2021-8;613.76
224;2021-9;621.66
225;2021-10;628.6
226;2021-11;636.01
227;2021-12;643.07
228;2022-1;660.79
229;2022-2;675.49
230;2022-3;686.71
231;2022-4;699.54
232;2022-5;715.5
233;2022-6;737.75
234;2022-7;769.01
235;2022-8;802.85
236;2022-9;846.58
237;2022-10;887.82
238;2022-11;917.36
239;2022-12;945.76
240;2023-1;1037.93
241;2023-2;1065.53
242;2023-3;1117.68
243;2023-4;1166.53
244;2023-5;1226.59
245;2023-6;1297.74
246;2023-7;1397.23
247;2023-8;1507.6
248;2023-9;1651.08
249;2023-10;1781.61
250;2023-11;1888.02
251;2023-12;1972.63
252;2024-1;2198.76
