;Tarih;TP_FG_J102
89;2010-6;200.99
90;2010-7;202.91
91;2010-8;203.23
92;2010-9;204.81
93;2010-10;204.92
94;2010-11;205.0
95;2010-12;205.21
96;2011-1;205.29
97;2011-2;205.46
98;2011-3;206.09
99;2011-4;207.05
100;2011-5;210.53
101;2011-6;214.3
102;2011-7;216.8
103;2011-8;217.57
104;2011-9;218.38
105;2011-10;218.38
106;2011-11;218.36
107;2011-12;218.37
108;2012-1;218.26
109;2012-2;218.8
110;2012-3;219.27
111;2012-4;221.03
112;2012-5;223.95
113;2012-6;229.33
114;2012-7;232.54
115;2012-8;236.95
116;2012-9;238.65
117;2012-10;239.11
118;2012-11;239.13
119;2012-12;239.15
120;2013-1;239.62
121;2013-2;240.7
122;2013-3;242.26
123;2013-4;243.95
124;2013-5;251.31
125;2013-6;257.05
126;2013-7;259.91
127;2013-8;264.42
128;2013-9;267.95
129;2013-10;268.12
130;2013-11;268.36
131;2013-12;268.23
132;2014-1;268.58
133;2014-2;269.51
134;2014-3;270.11
135;2014-4;271.8
136;2014-5;274.93
137;2014-6;281.77
138;2014-7;283.95
139;2014-8;286.05
140;2014-9;289.03
141;2014-10;290.52
142;2014-11;291.81
143;2014-12;291.99
144;2015-1;291.97
145;2015-2;291.61
146;2015-3;291.89
147;2015-4;295.47
148;2015-5;297.49
149;2015-6;299.58
150;2015-7;300.72
151;2015-8;302.29
152;2015-9;303.29
153;2015-10;306.48
154;2015-11;306.66
155;2015-12;306.67
156;2016-1;306.72
157;2016-2;308.87
158;2016-3;312.28
159;2016-4;317.49
160;2016-5;323.84
161;2016-6;330.72
162;2016-7;333.46
163;2016-8;335.33
164;2016-9;336.79
165;2016-10;338.04
166;2016-11;338.04
167;2016-12;337.7
168;2017-1;338.16
169;2017-2;337.77
170;2017-3;343.48
171;2017-4;348.25
172;2017-5;353.77
173;2017-6;360.59
174;2017-7;366.05
175;2017-8;369.4
176;2017-9;371.59
177;2017-10;372.54
178;2017-11;372.78
179;2017-12;372.77
180;2018-1;373.97
181;2018-2;375.41
182;2018-3;380.45
183;2018-4;384.06
184;2018-5;391.02
185;2018-6;399.81
186;2018-7;407.84
187;2018-8;411.83
188;2018-9;413.66
189;2018-10;413.72
190;2018-11;413.66
191;2018-12;413.74
192;2019-1;412.62
193;2019-2;422.06
194;2019-3;432.07
195;2019-4;439.2
196;2019-5;447.85
197;2019-6;457.24
198;2019-7;462.5
199;2019-8;470.43
200;2019-9;472.69
201;2019-10;472.72
202;2019-11;472.72
203;2019-12;473.29
204;2020-1;478.22
205;2020-2;484.68
206;2020-3;489.83
207;2020-4;492.75
208;2020-5;494.64
209;2020-6;510.06
210;2020-7;523.49
211;2020-8;526.68
212;2020-9;507.93
213;2020-10;505.79
214;2020-11;503.84
215;2020-12;503.84
216;2021-1;503.21
217;2021-2;510.25
218;2021-3;530.67
219;2021-4;548.63
220;2021-5;552.6
221;2021-6;568.33
222;2021-7;579.57
223;2021-8;584.5
224;2021-9;588.12
225;2021-10;588.23
226;2021-11;588.23
227;2021-12;588.27
228;2022-1;593.82
229;2022-2;625.42
230;2022-3;687.02
231;2022-4;712.82
232;2022-5;713.14
233;2022-6;737.8
234;2022-7;741.31
235;2022-8;753.18
236;2022-9;763.2
237;2022-10;763.45
238;2022-11;763.45
239;2022-12;763.45
240;2023-1;802.81
241;2023-2;867.55
242;2023-3;949.13
243;2023-4;990.64
244;2023-5;1058.72
245;2023-6;1075.04
246;2023-7;1096.75
247;2023-8;1118.89
248;2023-9;1143.38
249;2023-10;1144.4
250;2023-11;1144.4
251;2023-12;1144.4
252;2024-1;1197.2
