;Tarih;TP_FG_J012
207;2020-4;445.49
208;2020-5;451.48
209;2020-6;452.62
210;2020-7;451.85
211;2020-8;454.64
212;2020-9;461.51
213;2020-10;470.17
214;2020-11;474.72
215;2020-12;477.87
216;2021-1;485.16
217;2021-2;488.65
218;2021-3;489.55
219;2021-4;497.24
220;2021-5;506.8
221;2021-6;518.18
222;2021-7;527.12
223;2021-8;536.86
224;2021-9;552.5
225;2021-10;565.29
226;2021-11;581.02
227;2021-12;627.52
228;2022-1;675.7
229;2022-2;721.59
230;2022-3;743.94
231;2022-4;813.13
232;2022-5;864.7
233;2022-6;976.14
234;2022-7;1036.27
235;2022-8;1095.11
236;2022-9;1117.46
237;2022-10;1149.24
238;2022-11;1216.9
239;2022-12;1220.21
240;2023-1;1248.98
241;2023-2;1302.84
242;2023-3;1344.27
243;2023-4;1359.44
244;2023-5;1378.71
245;2023-6;1473.78
246;2023-7;1622.33
247;2023-8;1777.94
248;2023-9;1870.22
249;2023-10;1965.88
250;2023-11;2014.3
251;2023-12;2068.36
252;2024-1;2133.84
