;Tarih;TP_DK_CNY_A
2107;26-12-2017;0.57894
2108;27-12-2017;0.57758
2109;28-12-2017;0.57932
2110;29-12-2017;0.57972
2111;30-12-2017;
2112;31-12-2017;
2113;01-01-2018;
2114;02-01-2018;0.57622
2115;03-01-2018;0.57649
2116;04-01-2018;0.5753
2117;05-01-2018;0.57544
2118;06-01-2018;
2119;07-01-2018;
2120;08-01-2018;0.57412
2121;09-01-2018;0.57338
2122;10-01-2018;0.57267
2123;11-01-2018;0.57759
2124;12-01-2018;0.57929
2125;13-01-2018;
2126;14-01-2018;
2127;15-01-2018;0.57865
2128;16-01-2018;0.58097
2129;17-01-2018;0.58921
2130;18-01-2018;0.58932
2131;19-01-2018;0.58749
2132;20-01-2018;
2133;21-01-2018;
2134;22-01-2018;0.58691
2135;23-01-2018;0.59152
2136;24-01-2018;0.58815
2137;25-01-2018;0.58525
2138;26-01-2018;0.58815
2139;27-01-2018;
2140;28-01-2018;
2141;29-01-2018;0.58784
2142;30-01-2018;0.59297
2143;31-01-2018;0.59362
2144;01-02-2018;0.59334
2145;02-02-2018;0.59322
2146;03-02-2018;
2147;04-02-2018;
2148;05-02-2018;0.59284
2149;06-02-2018;0.59484
2150;07-02-2018;0.5985
2151;08-02-2018;0.59876
2152;09-02-2018;0.5986
2153;10-02-2018;
2154;11-02-2018;
2155;12-02-2018;0.60145
2156;13-02-2018;0.59873
2157;14-02-2018;0.5952
2158;15-02-2018;0.59531
2159;16-02-2018;0.59087
2160;17-02-2018;
2161;18-02-2018;
2162;19-02-2018;0.58778
2163;20-02-2018;0.5879
2164;21-02-2018;0.59051
2165;22-02-2018;0.59281
2166;23-02-2018;0.59409
2167;24-02-2018;
2168;25-02-2018;
2169;26-02-2018;0.59332
2170;27-02-2018;0.5951
2171;28-02-2018;0.59622
2172;01-03-2018;0.59715
2173;02-03-2018;0.59682
2174;03-03-2018;
2175;04-03-2018;
2176;05-03-2018;0.59595
2177;06-03-2018;0.59858
2178;07-03-2018;0.59582
2179;08-03-2018;0.59723
2180;09-03-2018;0.59792
2181;10-03-2018;
2182;11-03-2018;
2183;12-03-2018;0.59896
2184;13-03-2018;0.59972
2185;14-03-2018;0.60587
2186;15-03-2018;0.60765
2187;16-03-2018;0.6118
2188;17-03-2018;
2189;18-03-2018;
2190;19-03-2018;0.61379
2191;20-03-2018;0.61818
2192;21-03-2018;0.61823
2193;22-03-2018;0.61694
2194;23-03-2018;0.61438
2195;24-03-2018;
2196;25-03-2018;
2197;26-03-2018;0.6228
2198;27-03-2018;0.62866
2199;28-03-2018;0.63047
2200;29-03-2018;0.63153
2201;30-03-2018;0.6317
2202;31-03-2018;
2203;01-04-2018;
2204;02-04-2018;0.62585
2205;03-04-2018;0.62657
2206;04-04-2018;0.62907
2207;05-04-2018;0.63225
2208;06-04-2018;0.63509
2209;07-04-2018;
2210;08-04-2018;
2211;09-04-2018;0.63916
2212;10-04-2018;0.63915
2213;11-04-2018;0.64324
2214;12-04-2018;0.65593
2215;13-04-2018;0.65331
2216;14-04-2018;
2217;15-04-2018;
2218;16-04-2018;0.64557
2219;17-04-2018;0.64814
2220;18-04-2018;0.64883
2221;19-04-2018;0.64806
2222;20-04-2018;0.63803
2223;21-04-2018;
2224;22-04-2018;
2225;23-04-2018;
2226;24-04-2018;0.63761
2227;25-04-2018;0.64386
2228;26-04-2018;0.64134
2229;27-04-2018;0.63925
2230;28-04-2018;
2231;29-04-2018;
2232;30-04-2018;0.63582
2233;01-05-2018;
2234;02-05-2018;0.63431
2235;03-05-2018;0.64434
2236;04-05-2018;0.65607
2237;05-05-2018;
2238;06-05-2018;
2239;07-05-2018;0.6655
2240;08-05-2018;0.66496
2241;09-05-2018;0.66874
2242;10-05-2018;0.66896
2243;11-05-2018;0.66749
2244;12-05-2018;
2245;13-05-2018;
2246;14-05-2018;0.66808
2247;15-05-2018;0.6778
2248;16-05-2018;0.68749
2249;17-05-2018;0.69566
2250;18-05-2018;0.69349
2251;19-05-2018;
2252;20-05-2018;
2253;21-05-2018;0.69645
2254;22-05-2018;0.70882
2255;23-05-2018;0.71467
2256;24-05-2018;0.75466
2257;25-05-2018;0.73247
2258;26-05-2018;
2259;27-05-2018;
2260;28-05-2018;0.73476
2261;29-05-2018;0.71466
2262;30-05-2018;0.71209
2263;31-05-2018;0.69405
2264;01-06-2018;0.6957
2265;02-06-2018;
2266;03-06-2018;
2267;04-06-2018;0.71178
2268;05-06-2018;0.71812
2269;06-06-2018;0.71553
2270;07-06-2018;0.71681
2271;08-06-2018;0.70757
2272;09-06-2018;
2273;10-06-2018;
2274;11-06-2018;0.69851
2275;12-06-2018;0.70092
2276;13-06-2018;0.70637
2277;14-06-2018;0.72182
2278;15-06-2018;
2279;16-06-2018;
2280;17-06-2018;
2281;18-06-2018;0.72182
2282;19-06-2018;0.72813
2283;20-06-2018;0.73037
2284;21-06-2018;0.72961
2285;22-06-2018;0.72702
2286;23-06-2018;
2287;24-06-2018;
2288;25-06-2018;0.72053
2289;26-06-2018;0.70565
2290;27-06-2018;0.70784
2291;28-06-2018;0.69819
2292;29-06-2018;0.69198
2293;30-06-2018;
2294;01-07-2018;
2295;02-07-2018;0.68503
2296;03-07-2018;0.69036
2297;04-07-2018;0.69549
2298;05-07-2018;0.70536
2299;06-07-2018;0.69547
2300;07-07-2018;
2301;08-07-2018;
2302;09-07-2018;0.6883
2303;10-07-2018;0.68067
2304;11-07-2018;0.7061
2305;12-07-2018;0.70822
2306;13-07-2018;0.7183
2307;14-07-2018;
2308;15-07-2018;
2309;16-07-2018;0.7196
2310;17-07-2018;0.71962
2311;18-07-2018;0.71973
2312;19-07-2018;0.70941
2313;20-07-2018;0.70859
2314;21-07-2018;
2315;22-07-2018;
2316;23-07-2018;0.70367
2317;24-07-2018;0.69649
2318;25-07-2018;0.69763
2319;26-07-2018;0.7128
2320;27-07-2018;0.70659
2321;28-07-2018;
2322;29-07-2018;
2323;30-07-2018;0.70758
2324;31-07-2018;0.71169
2325;01-08-2018;0.71331
2326;02-08-2018;0.71942
2327;03-08-2018;0.73475
2328;04-08-2018;
2329;05-08-2018;
2330;06-08-2018;0.73506
2331;07-08-2018;0.74771
2332;08-08-2018;0.76621
2333;09-08-2018;0.76871
2334;10-08-2018;0.78694
2335;11-08-2018;
2336;12-08-2018;
2337;13-08-2018;0.8617
2338;14-08-2018;0.99426
2339;15-08-2018;0.94581
2340;16-08-2018;0.88323
2341;17-08-2018;0.83546
2342;18-08-2018;
2343;19-08-2018;
2344;20-08-2018;0.86591
2345;21-08-2018;
2346;22-08-2018;
2347;23-08-2018;
2348;24-08-2018;
2349;25-08-2018;
2350;26-08-2018;
2351;27-08-2018;0.86591
2352;28-08-2018;0.90225
2353;29-08-2018;0.90858
2354;30-08-2018;
2355;31-08-2018;0.93336
2356;01-09-2018;
2357;02-09-2018;
2358;03-09-2018;0.95297
2359;04-09-2018;0.96495
2360;05-09-2018;0.97197
2361;06-09-2018;0.972
2362;07-09-2018;0.95832
2363;08-09-2018;
2364;09-09-2018;
2365;10-09-2018;0.94041
2366;11-09-2018;0.93523
2367;12-09-2018;0.93475
2368;13-09-2018;0.92569
2369;14-09-2018;0.92307
2370;15-09-2018;
2371;16-09-2018;
2372;17-09-2018;0.88028
2373;18-09-2018;0.90629
2374;19-09-2018;0.92175
2375;20-09-2018;0.91534
2376;21-09-2018;0.91015
2377;22-09-2018;
2378;23-09-2018;
2379;24-09-2018;0.91082
2380;25-09-2018;0.90327
2381;26-09-2018;0.88607
2382;27-09-2018;0.88585
2383;28-09-2018;0.87832
2384;29-09-2018;
2385;30-09-2018;
2386;01-10-2018;0.86537
2387;02-10-2018;0.86368
2388;03-10-2018;0.8698
2389;04-10-2018;0.87279
2390;05-10-2018;0.88662
2391;06-10-2018;
2392;07-10-2018;
2393;08-10-2018;0.89096
2394;09-10-2018;0.88428
2395;10-10-2018;0.87844
2396;11-10-2018;0.87474
2397;12-10-2018;0.85918
2398;13-10-2018;
2399;14-10-2018;
2400;15-10-2018;0.84848
2401;16-10-2018;0.83465
2402;17-10-2018;0.83056
2403;18-10-2018;0.81584
2404;19-10-2018;0.79543
2405;20-10-2018;
2406;21-10-2018;
2407;22-10-2018;0.80526
2408;23-10-2018;0.80951
2409;24-10-2018;0.82716
2410;25-10-2018;0.81913
2411;26-10-2018;0.81305
2412;27-10-2018;
2413;28-10-2018;
2414;29-10-2018;
2415;30-10-2018;0.80429
2416;31-10-2018;0.78839
2417;01-11-2018;0.78423
2418;02-11-2018;0.79707
2419;03-11-2018;
2420;04-11-2018;
2421;05-11-2018;0.78829
2422;06-11-2018;0.78211
2423;07-11-2018;0.76793
2424;08-11-2018;0.76971
2425;09-11-2018;0.77615
2426;10-11-2018;
2427;11-11-2018;
2428;12-11-2018;0.78468
2429;13-11-2018;0.78187
2430;14-11-2018;0.78291
2431;15-11-2018;0.78135
2432;16-11-2018;0.77652
2433;17-11-2018;
2434;18-11-2018;
2435;19-11-2018;0.76444
2436;20-11-2018;0.76246
2437;21-11-2018;0.76307
2438;22-11-2018;0.76658
2439;23-11-2018;0.76062
2440;24-11-2018;
2441;25-11-2018;
2442;26-11-2018;0.75563
2443;27-11-2018;0.75154
2444;28-11-2018;0.74928
2445;29-11-2018;0.75051
2446;30-11-2018;0.73958
2447;01-12-2018;
2448;02-12-2018;
2449;03-12-2018;0.73841
2450;04-12-2018;0.74919
2451;05-12-2018;0.76647
2452;06-12-2018;0.77858
2453;07-12-2018;0.77372
2454;08-12-2018;
2455;09-12-2018;
2456;10-12-2018;0.7696
2457;11-12-2018;0.75989
2458;12-12-2018;0.77084
2459;13-12-2018;0.77413
2460;14-12-2018;0.77541
2461;15-12-2018;
2462;16-12-2018;
2463;17-12-2018;0.77421
2464;18-12-2018;0.77504
2465;19-12-2018;0.77128
2466;20-12-2018;0.76872
2467;21-12-2018;0.75881
2468;22-12-2018;
2469;23-12-2018;
2470;24-12-2018;0.75988
2471;25-12-2018;0.76287
2472;26-12-2018;0.76608
2473;27-12-2018;0.76306
2474;28-12-2018;0.76514
2475;29-12-2018;
2476;30-12-2018;
2477;31-12-2018;0.76203
2478;01-01-2019;
2479;02-01-2019;0.76345
2480;03-01-2019;0.77337
2481;04-01-2019;0.78968
2482;05-01-2019;
2483;06-01-2019;
2484;07-01-2019;0.7835
2485;08-01-2019;0.77796
2486;09-01-2019;0.78717
2487;10-01-2019;0.80008
2488;11-01-2019;0.80062
2489;12-01-2019;
2490;13-01-2019;
2491;14-01-2019;0.79971
2492;15-01-2019;0.81
2493;16-01-2019;0.80061
2494;17-01-2019;0.79487
2495;18-01-2019;0.7869
2496;19-01-2019;
2497;20-01-2019;
2498;21-01-2019;0.78429
2499;22-01-2019;0.78115
2500;23-01-2019;0.78093
2501;24-01-2019;0.77874
2502;25-01-2019;0.77207
2503;26-01-2019;
2504;27-01-2019;
2505;28-01-2019;0.77401
2506;29-01-2019;0.77856
2507;30-01-2019;0.78739
2508;31-01-2019;0.78161
2509;01-02-2019;0.77258
2510;02-02-2019;
2511;03-02-2019;
2512;04-02-2019;0.76674
2513;05-02-2019;0.7695
2514;06-02-2019;0.76633
2515;07-02-2019;0.76795
2516;08-02-2019;0.77265
2517;09-02-2019;
2518;10-02-2019;
2519;11-02-2019;0.7731
2520;12-02-2019;0.77027
2521;13-02-2019;0.77248
2522;14-02-2019;0.77118
2523;15-02-2019;0.77625
2524;16-02-2019;
2525;17-02-2019;
2526;18-02-2019;0.77207
2527;19-02-2019;0.77778
2528;20-02-2019;0.77935
2529;21-02-2019;0.78339
2530;22-02-2019;0.78689
2531;23-02-2019;
2532;24-02-2019;
2533;25-02-2019;0.78673
2534;26-02-2019;0.78858
2535;27-02-2019;0.78625
2536;28-02-2019;0.78724
2537;01-03-2019;0.79087
2538;02-03-2019;
2539;03-03-2019;
2540;04-03-2019;0.79262
2541;05-03-2019;0.79835
2542;06-03-2019;0.79629
2543;07-03-2019;0.79736
2544;08-03-2019;0.80514
2545;09-03-2019;
2546;10-03-2019;
2547;11-03-2019;0.80692
2548;12-03-2019;0.80372
2549;13-03-2019;0.80535
2550;14-03-2019;0.80802
2551;15-03-2019;0.80817
2552;16-03-2019;
2553;17-03-2019;
2554;18-03-2019;0.80802
2555;19-03-2019;0.80803
2556;20-03-2019;0.80923
2557;21-03-2019;0.81177
2558;22-03-2019;0.80872
2559;23-03-2019;
2560;24-03-2019;
2561;25-03-2019;0.81919
2562;26-03-2019;0.83638
2563;27-03-2019;0.81389
2564;28-03-2019;0.78864
2565;29-03-2019;0.81895
2566;30-03-2019;
2567;31-03-2019;
2568;01-04-2019;0.8332
2569;02-04-2019;0.8296
2570;03-04-2019;0.82216
2571;04-04-2019;0.83117
2572;05-04-2019;0.83337
2573;06-04-2019;
2574;07-04-2019;
2575;08-04-2019;0.82778
2576;09-04-2019;0.83873
2577;10-04-2019;0.83815
2578;11-04-2019;0.8399
2579;12-04-2019;0.84557
2580;13-04-2019;
2581;14-04-2019;
2582;15-04-2019;0.85669
2583;16-04-2019;0.85784
2584;17-04-2019;0.85814
2585;18-04-2019;0.85355
2586;19-04-2019;0.86175
2587;20-04-2019;
2588;21-04-2019;
2589;22-04-2019;0.85908
2590;23-04-2019;
2591;24-04-2019;0.86302
2592;25-04-2019;0.86727
2593;26-04-2019;0.86927
2594;27-04-2019;
2595;28-04-2019;
2596;29-04-2019;0.87453
2597;30-04-2019;0.8757
2598;01-05-2019;
2599;02-05-2019;0.87916
2600;03-05-2019;0.8796
2601;04-05-2019;
2602;05-05-2019;
2603;06-05-2019;0.88005
2604;07-05-2019;0.88024
2605;08-05-2019;0.90365
2606;09-05-2019;0.90404
2607;10-05-2019;0.90465
2608;11-05-2019;
2609;12-05-2019;
2610;13-05-2019;0.89212
2611;14-05-2019;0.87988
2612;15-05-2019;0.87337
2613;16-05-2019;0.87559
2614;17-05-2019;0.86728
2615;18-05-2019;
2616;19-05-2019;
2617;20-05-2019;0.86984
2618;21-05-2019;0.86869
2619;22-05-2019;0.86956
2620;23-05-2019;0.87496
2621;24-05-2019;0.8805
2622;25-05-2019;
2623;26-05-2019;
2624;27-05-2019;0.87372
2625;28-05-2019;0.87169
2626;29-05-2019;0.86898
2627;30-05-2019;0.86544
2628;31-05-2019;0.85293
2629;01-06-2019;
2630;02-06-2019;
2631;03-06-2019;0.84393
2632;04-06-2019;
2633;05-06-2019;
2634;06-06-2019;
2635;07-06-2019;0.84393
2636;08-06-2019;
2637;09-06-2019;
2638;10-06-2019;0.8398
2639;11-06-2019;0.83294
2640;12-06-2019;0.83115
2641;13-06-2019;0.83355
2642;14-06-2019;0.83711
2643;15-06-2019;
2644;16-06-2019;
2645;17-06-2019;0.84485
2646;18-06-2019;0.84293
2647;19-06-2019;0.83848
2648;20-06-2019;0.84278
2649;21-06-2019;0.83138
2650;22-06-2019;
2651;23-06-2019;
2652;24-06-2019;0.83771
2653;25-06-2019;0.83027
2654;26-06-2019;0.83684
2655;27-06-2019;0.83298
2656;28-06-2019;0.83376
2657;29-06-2019;
2658;30-06-2019;
2659;01-07-2019;0.8333
2660;02-07-2019;0.8251
2661;03-07-2019;0.81982
2662;04-07-2019;0.81334
2663;05-07-2019;0.80932
2664;06-07-2019;
2665;07-07-2019;
2666;08-07-2019;0.80981
2667;09-07-2019;0.82676
2668;10-07-2019;0.8251
2669;11-07-2019;0.82897
2670;12-07-2019;0.82067
2671;13-07-2019;
2672;14-07-2019;
2673;15-07-2019;
2674;16-07-2019;0.82279
2675;17-07-2019;0.82466
2676;18-07-2019;0.82294
2677;19-07-2019;0.82267
2678;20-07-2019;
2679;21-07-2019;
2680;22-07-2019;0.81429
2681;23-07-2019;0.81925
2682;24-07-2019;0.82076
2683;25-07-2019;0.82618
2684;26-07-2019;0.82442
2685;27-07-2019;
2686;28-07-2019;
2687;29-07-2019;0.81761
2688;30-07-2019;0.81184
2689;31-07-2019;0.80486
2690;01-08-2019;0.7978
2691;02-08-2019;0.80429
2692;03-08-2019;
2693;04-08-2019;
2694;05-08-2019;0.79984
2695;06-08-2019;0.78521
2696;07-08-2019;0.78228
2697;08-08-2019;0.77436
2698;09-08-2019;0.77269
2699;10-08-2019;
2700;11-08-2019;
2701;12-08-2019;
2702;13-08-2019;
2703;14-08-2019;
2704;15-08-2019;0.77244
2705;16-08-2019;0.78774
2706;17-08-2019;
2707;18-08-2019;
2708;19-08-2019;0.7823
2709;20-08-2019;0.78695
2710;21-08-2019;0.80329
2711;22-08-2019;0.80386
2712;23-08-2019;0.80679
2713;24-08-2019;
2714;25-08-2019;
2715;26-08-2019;0.80775
2716;27-08-2019;0.80757
2717;28-08-2019;0.80865
2718;29-08-2019;0.80511
2719;30-08-2019;
2720;31-08-2019;
2721;01-09-2019;
2722;02-09-2019;0.80836
2723;03-09-2019;0.80499
2724;04-09-2019;0.79969
2725;05-09-2019;0.78751
2726;06-09-2019;0.78978
2727;07-09-2019;
2728;08-09-2019;
2729;09-09-2019;0.79523
2730;10-09-2019;0.79809
2731;11-09-2019;0.8056
2732;12-09-2019;0.80643
2733;13-09-2019;0.80374
2734;14-09-2019;
2735;15-09-2019;
2736;16-09-2019;0.79594
2737;17-09-2019;0.80384
2738;18-09-2019;0.8021
2739;19-09-2019;0.79652
2740;20-09-2019;0.79744
2741;21-09-2019;
2742;22-09-2019;
2743;23-09-2019;0.79815
2744;24-09-2019;0.79824
2745;25-09-2019;0.7941
2746;26-09-2019;0.79411
2747;27-09-2019;0.79016
2748;28-09-2019;
2749;29-09-2019;
2750;30-09-2019;0.78973
2751;01-10-2019;0.78638
2752;02-10-2019;0.78947
2753;03-10-2019;0.79681
2754;04-10-2019;0.79088
2755;05-10-2019;
2756;06-10-2019;
2757;07-10-2019;0.79145
2758;08-10-2019;0.79769
2759;09-10-2019;0.81079
2760;10-10-2019;0.81259
2761;11-10-2019;0.81965
2762;12-10-2019;
2763;13-10-2019;
2764;14-10-2019;0.81822
2765;15-10-2019;0.83141
2766;16-10-2019;0.82721
2767;17-10-2019;0.82529
2768;18-10-2019;0.8258
2769;19-10-2019;
2770;20-10-2019;
2771;21-10-2019;0.80982
2772;22-10-2019;0.81712
2773;23-10-2019;0.81906
2774;24-10-2019;0.8111
2775;25-10-2019;0.80754
2776;26-10-2019;
2777;27-10-2019;
2778;28-10-2019;0.8099
2779;29-10-2019;
2780;30-10-2019;0.8099
2781;31-10-2019;0.80821
2782;01-11-2019;0.80625
2783;02-11-2019;
2784;03-11-2019;
2785;04-11-2019;0.80781
2786;05-11-2019;0.80414
2787;06-11-2019;0.81386
2788;07-11-2019;0.81653
2789;08-11-2019;0.81663
2790;09-11-2019;
2791;10-11-2019;
2792;11-11-2019;0.81706
2793;12-11-2019;0.81873
2794;13-11-2019;0.81861
2795;14-11-2019;0.8156
2796;15-11-2019;0.81545
2797;16-11-2019;
2798;17-11-2019;
2799;18-11-2019;0.81503
2800;19-11-2019;0.81237
2801;20-11-2019;0.8091
2802;21-11-2019;0.80533
2803;22-11-2019;0.80425
2804;23-11-2019;
2805;24-11-2019;
2806;25-11-2019;0.80413
2807;26-11-2019;0.8085
2808;27-11-2019;0.81076
2809;28-11-2019;0.81425
2810;29-11-2019;0.81428
2811;30-11-2019;
2812;01-12-2019;
2813;02-12-2019;0.81258
2814;03-12-2019;0.81108
2815;04-12-2019;0.80923
2816;05-12-2019;0.80778
2817;06-12-2019;0.81164
2818;07-12-2019;
2819;08-12-2019;
2820;09-12-2019;0.81273
2821;10-12-2019;0.81796
2822;11-12-2019;0.81925
2823;12-12-2019;0.81907
2824;13-12-2019;0.81818
2825;14-12-2019;
2826;15-12-2019;
2827;16-12-2019;0.82227
2828;17-12-2019;0.82846
2829;18-12-2019;0.83211
2830;19-12-2019;0.83807
2831;20-12-2019;0.84076
2832;21-12-2019;
2833;22-12-2019;
2834;23-12-2019;0.83853
2835;24-12-2019;0.84094
2836;25-12-2019;0.84238
2837;26-12-2019;0.84354
2838;27-12-2019;0.8424
2839;28-12-2019;
2840;29-12-2019;
2841;30-12-2019;0.84369
2842;31-12-2019;0.84545
2843;01-01-2020;
2844;02-01-2020;0.84827
2845;03-01-2020;0.84938
2846;04-01-2020;
2847;05-01-2020;
2848;06-01-2020;0.85037
2849;07-01-2020;0.8507
2850;08-01-2020;0.85363
2851;09-01-2020;0.85336
2852;10-01-2020;0.84381
2853;11-01-2020;
2854;12-01-2020;
2855;13-01-2020;0.84298
2856;14-01-2020;0.84419
2857;15-01-2020;0.84957
2858;16-01-2020;0.84938
2859;17-01-2020;0.84781
2860;18-01-2020;
2861;19-01-2020;
2862;20-01-2020;0.84902
2863;21-01-2020;0.85481
2864;22-01-2020;0.85268
2865;23-01-2020;0.8542
2866;24-01-2020;0.84852
2867;25-01-2020;
2868;26-01-2020;
2869;27-01-2020;0.84991
2870;28-01-2020;0.85111
2871;29-01-2020;0.85058
2872;30-01-2020;0.85159
2873;31-01-2020;0.85605
2874;01-02-2020;
2875;02-02-2020;
2876;03-02-2020;0.85619
2877;04-02-2020;0.84641
2878;05-02-2020;0.84902
2879;06-02-2020;0.8504
2880;07-02-2020;0.85286
2881;08-02-2020;
2882;09-02-2020;
2883;10-02-2020;0.8504
2884;11-02-2020;0.85395
2885;12-02-2020;0.85925
2886;13-02-2020;0.85907
2887;14-02-2020;0.86104
2888;15-02-2020;
2889;16-02-2020;
2890;17-02-2020;0.86099
2891;18-02-2020;0.85975
2892;19-02-2020;0.86011
2893;20-02-2020;0.86127
2894;21-02-2020;0.86184
2895;22-02-2020;
2896;23-02-2020;
2897;24-02-2020;0.86265
2898;25-02-2020;0.868
2899;26-02-2020;0.86769
2900;27-02-2020;0.8707
2901;28-02-2020;0.87364
2902;29-02-2020;
2903;01-03-2020;
2904;02-03-2020;0.88538
2905;03-03-2020;0.88792
2906;04-03-2020;0.88244
2907;05-03-2020;0.87395
2908;06-03-2020;0.87097
2909;07-03-2020;
2910;08-03-2020;
2911;09-03-2020;0.87195
2912;10-03-2020;0.8746
2913;11-03-2020;0.87511
2914;12-03-2020;0.87987
2915;13-03-2020;0.88568
2916;14-03-2020;
2917;15-03-2020;
2918;16-03-2020;0.89272
2919;17-03-2020;0.90321
2920;18-03-2020;0.91496
2921;19-03-2020;0.91344
2922;20-03-2020;0.91284
2923;21-03-2020;
2924;22-03-2020;
2925;23-03-2020;0.91204
2926;24-03-2020;0.92043
2927;25-03-2020;0.91361
2928;26-03-2020;0.89708
2929;27-03-2020;0.9052
2930;28-03-2020;
2931;29-03-2020;
2932;30-03-2020;0.90252
2933;31-03-2020;0.91323
2934;01-04-2020;0.92066
2935;02-04-2020;0.93056
2936;03-04-2020;0.93403
2937;04-04-2020;
2938;05-04-2020;
2939;06-04-2020;0.93802
2940;07-04-2020;0.94703
2941;08-04-2020;0.94915
2942;09-04-2020;0.95284
2943;10-04-2020;0.949
2944;11-04-2020;
2945;12-04-2020;
2946;13-04-2020;0.94529
2947;14-04-2020;0.95358
2948;15-04-2020;0.95479
2949;16-04-2020;0.9646
2950;17-04-2020;0.97076
2951;18-04-2020;
2952;19-04-2020;
2953;20-04-2020;0.97163
2954;21-04-2020;0.97124
2955;22-04-2020;0.97619
2956;23-04-2020;
2957;24-04-2020;0.97873
2958;25-04-2020;
2959;26-04-2020;
2960;27-04-2020;0.97735
2961;28-04-2020;0.97843
2962;29-04-2020;0.98125
2963;30-04-2020;0.98069
2964;01-05-2020;
2965;02-05-2020;
2966;03-05-2020;
2967;04-05-2020;0.98332
2968;05-05-2020;0.98777
2969;06-05-2020;0.99338
2970;07-05-2020;0.99976
2971;08-05-2020;1.0126
2972;09-05-2020;
2973;10-05-2020;
2974;11-05-2020;0.99707
2975;12-05-2020;0.99154
2976;13-05-2020;0.9836
2977;14-05-2020;0.97846
2978;15-05-2020;0.97431
2979;16-05-2020;
2980;17-05-2020;
2981;18-05-2020;0.96657
2982;19-05-2020;
2983;20-05-2020;0.95865
2984;21-05-2020;0.9495
2985;22-05-2020;0.95049
2986;23-05-2020;
2987;24-05-2020;
2988;25-05-2020;
2989;26-05-2020;
2990;27-05-2020;0.94662
2991;28-05-2020;0.93939
2992;29-05-2020;0.94343
2993;30-05-2020;
2994;31-05-2020;
2995;01-06-2020;0.94866
2996;02-06-2020;0.94939
2997;03-06-2020;0.94856
2998;04-06-2020;0.94147
2999;05-06-2020;0.94227
3000;06-06-2020;
3001;07-06-2020;
3002;08-06-2020;0.94751
3003;09-06-2020;0.95173
3004;10-06-2020;0.95198
3005;11-06-2020;0.9538
3006;12-06-2020;0.95414
3007;13-06-2020;
3008;14-06-2020;
3009;15-06-2020;0.95744
3010;16-06-2020;0.95606
3011;17-06-2020;0.95873
3012;18-06-2020;0.95865
3013;19-06-2020;0.96136
3014;20-06-2020;
3015;21-06-2020;
3016;22-06-2020;0.96173
3017;23-06-2020;0.96145
3018;24-06-2020;0.96296
3019;25-06-2020;0.96258
3020;26-06-2020;0.96141
3021;27-06-2020;
3022;28-06-2020;
3023;29-06-2020;0.96117
3024;30-06-2020;0.96148
3025;01-07-2020;0.96215
3026;02-07-2020;0.96318
3027;03-07-2020;0.96301
3028;04-07-2020;
3029;05-07-2020;
3030;06-07-2020;0.9629
3031;07-07-2020;0.96846
3032;08-07-2020;0.97017
3033;09-07-2020;0.9712
3034;10-07-2020;0.97529
3035;11-07-2020;
3036;12-07-2020;
3037;13-07-2020;0.97251
3038;14-07-2020;0.97338
3039;15-07-2020;
3040;16-07-2020;0.97123
3041;17-07-2020;0.97254
3042;18-07-2020;
3043;19-07-2020;
3044;20-07-2020;0.97238
3045;21-07-2020;0.97372
3046;22-07-2020;0.97331
3047;23-07-2020;0.97176
3048;24-07-2020;0.97115
3049;25-07-2020;
3050;26-07-2020;
3051;27-07-2020;0.96867
3052;28-07-2020;0.97085
3053;29-07-2020;0.97756
3054;30-07-2020;0.98566
3055;31-07-2020;
3056;01-08-2020;
3057;02-08-2020;
3058;03-08-2020;
3059;04-08-2020;0.98566
3060;05-08-2020;0.98731
3061;06-08-2020;1.0004
3062;07-08-2020;1.0249
3063;08-08-2020;
3064;09-08-2020;
3065;10-08-2020;1.0382
3066;11-08-2020;1.0415
3067;12-08-2020;1.0372
3068;13-08-2020;1.043
3069;14-08-2020;1.0475
3070;15-08-2020;
3071;16-08-2020;
3072;17-08-2020;1.0509
3073;18-08-2020;1.0557
3074;19-08-2020;1.0581
3075;20-08-2020;1.0571
3076;21-08-2020;1.0484
3077;22-08-2020;
3078;23-08-2020;
3079;24-08-2020;1.0377
3080;25-08-2020;1.0553
3081;26-08-2020;1.0599
3082;27-08-2020;1.0598
3083;28-08-2020;1.057
3084;29-08-2020;
3085;30-08-2020;
3086;31-08-2020;1.058
3087;01-09-2020;1.0635
3088;02-09-2020;1.0704
3089;03-09-2020;1.0718
3090;04-09-2020;1.0763
3091;05-09-2020;
3092;06-09-2020;
3093;07-09-2020;1.0778
3094;08-09-2020;1.0821
3095;09-09-2020;1.0842
3096;10-09-2020;1.0844
3097;11-09-2020;1.0839
3098;12-09-2020;
3099;13-09-2020;
3100;14-09-2020;1.0822
3101;15-09-2020;1.0882
3102;16-09-2020;1.0955
3103;17-09-2020;1.0982
3104;18-09-2020;1.104
3105;19-09-2020;
3106;20-09-2020;
3107;21-09-2020;1.1083
3108;22-09-2020;1.1114
3109;23-09-2020;1.1175
3110;24-09-2020;1.1213
3111;25-09-2020;1.1163
3112;26-09-2020;
3113;27-09-2020;
3114;28-09-2020;1.1011
3115;29-09-2020;1.1305
3116;30-09-2020;1.1387
3117;01-10-2020;1.132
3118;02-10-2020;1.1267
3119;03-10-2020;
3120;04-10-2020;
3121;05-10-2020;1.1317
3122;06-10-2020;1.132
3123;07-10-2020;1.1341
3124;08-10-2020;1.1461
