;Tarih;TP_FG_J093
99;2011-4;190.59
100;2011-5;191.84
101;2011-6;192.35
102;2011-7;192.66
103;2011-8;193.61
104;2011-9;197.3
105;2011-10;201.28
106;2011-11;205.19
107;2011-12;207.91
108;2012-1;211.0
109;2012-2;211.79
110;2012-3;215.41
111;2012-4;217.56
112;2012-5;219.01
113;2012-6;221.89
114;2012-7;222.61
115;2012-8;223.88
116;2012-9;227.33
117;2012-10;228.76
118;2012-11;230.01
119;2012-12;231.07
120;2013-1;231.86
121;2013-2;232.66
122;2013-3;233.32
123;2013-4;235.9
124;2013-5;237.58
125;2013-6;240.46
126;2013-7;241.18
127;2013-8;243.21
128;2013-9;245.75
129;2013-10;248.52
130;2013-11;251.3
131;2013-12;256.52
132;2014-1;258.37
133;2014-2;264.27
134;2014-3;272.31
135;2014-4;277.96
136;2014-5;280.31
137;2014-6;283.07
138;2014-7;285.06
139;2014-8;286.33
140;2014-9;291.79
141;2014-10;294.8
142;2014-11;296.68
143;2014-12;299.22
144;2015-1;300.94
145;2015-2;302.07
146;2015-3;304.67
147;2015-4;304.57
148;2015-5;309.04
149;2015-6;310.29
150;2015-7;308.77
151;2015-8;312.07
152;2015-9;313.82
153;2015-10;320.58
154;2015-11;319.07
155;2015-12;319.08
156;2016-1;322.3
157;2016-2;320.2
158;2016-3;324.23
159;2016-4;327.41
160;2016-5;327.42
161;2016-6;324.16
162;2016-7;322.1
163;2016-8;329.61
164;2016-9;329.46
165;2016-10;327.5
166;2016-11;326.18
167;2016-12;326.43
168;2017-1;327.5
169;2017-2;333.44
170;2017-3;337.37
171;2017-4;339.61
172;2017-5;342.23
173;2017-6;342.02
174;2017-7;340.51
175;2017-8;341.19
176;2017-9;345.16
177;2017-10;346.94
178;2017-11;351.75
179;2017-12;354.38
180;2018-1;357.25
181;2018-2;355.85
182;2018-3;360.04
183;2018-4;369.82
184;2018-5;370.61
185;2018-6;365.7
186;2018-7;372.1
187;2018-8;382.64
188;2018-9;412.36
189;2018-10;433.76
190;2018-11;439.29
191;2018-12;435.27
192;2019-1;440.21
193;2019-2;448.4
194;2019-3;456.57
195;2019-4;460.02
196;2019-5;457.17
197;2019-6;439.87
198;2019-7;457.67
199;2019-8;461.69
200;2019-9;464.85
201;2019-10;459.85
202;2019-11;472.45
203;2019-12;468.55
204;2020-1;472.37
205;2020-2;458.36
206;2020-3;475.89
207;2020-4;479.73
208;2020-5;487.46
209;2020-6;504.75
210;2020-7;509.62
211;2020-8;506.05
212;2020-9;508.26
213;2020-10;499.92
214;2020-11;518.43
215;2020-12;510.99
216;2021-1;532.73
217;2021-2;494.78
218;2021-3;541.84
219;2021-4;555.53
220;2021-5;529.86
221;2021-6;553.35
222;2021-7;549.52
223;2021-8;562.93
224;2021-9;565.21
225;2021-10;540.99
226;2021-11;576.21
227;2021-12;650.96
228;2022-1;710.28
229;2022-2;722.74
230;2022-3;763.88
231;2022-4;841.78
232;2022-5;894.48
233;2022-6;924.52
234;2022-7;971.7
235;2022-8;992.43
236;2022-9;996.19
237;2022-10;921.67
238;2022-11;971.12
239;2022-12;996.67
240;2023-1;1131.88
241;2023-2;1114.95
242;2023-3;1169.23
243;2023-4;1176.3
244;2023-5;1208.13
245;2023-6;1201.69
246;2023-7;1264.63
247;2023-8;1346.31
248;2023-9;1402.41
249;2023-10;1356.54
250;2023-11;1419.99
251;2023-12;1501.22
252;2024-1;1611.42
