;Tarih;TP_DK_EUR_S_EF
5511;03-02-2017;4.0471
5512;04-02-2017;
5513;05-02-2017;
5514;06-02-2017;4.0345
5515;07-02-2017;3.9671
5516;08-02-2017;3.973
5517;09-02-2017;3.9989
5518;10-02-2017;3.9725
5519;11-02-2017;
5520;12-02-2017;
5521;13-02-2017;3.9245
5522;14-02-2017;3.9358
5523;15-02-2017;3.8887
5524;16-02-2017;3.8645
5525;17-02-2017;3.9132
5526;18-02-2017;
5527;19-02-2017;
5528;20-02-2017;3.9178
5529;21-02-2017;3.8584
5530;22-02-2017;3.8335
5531;23-02-2017;3.8067
5532;24-02-2017;3.7844
5533;25-02-2017;
5534;26-02-2017;
5535;27-02-2017;3.7929
5536;28-02-2017;3.8089
5537;01-03-2017;3.8348
5538;02-03-2017;3.8416
5539;03-03-2017;3.8897
5540;04-03-2017;
5541;05-03-2017;
5542;06-03-2017;3.9307
5543;07-03-2017;3.9469
5544;08-03-2017;3.9107
5545;09-03-2017;3.923
5546;10-03-2017;3.972
5547;11-03-2017;
5548;12-03-2017;
5549;13-03-2017;3.9859
5550;14-03-2017;4.0075
5551;15-03-2017;3.9987
5552;16-03-2017;3.9765
5553;17-03-2017;3.949
5554;18-03-2017;
5555;19-03-2017;
5556;20-03-2017;3.8941
5557;21-03-2017;3.9152
5558;22-03-2017;3.9093
5559;23-03-2017;3.9269
5560;24-03-2017;3.9102
5561;25-03-2017;
5562;26-03-2017;
5563;27-03-2017;3.918
5564;28-03-2017;3.9174
5565;29-03-2017;3.9412
5566;30-03-2017;3.9397
5567;31-03-2017;3.9212
5568;01-04-2017;
5569;02-04-2017;
5570;03-04-2017;3.8979
5571;04-04-2017;3.8917
5572;05-04-2017;3.8936
5573;06-04-2017;3.9378
5574;07-04-2017;3.9667
5575;08-04-2017;
5576;09-04-2017;
5577;10-04-2017;3.9699
5578;11-04-2017;3.9561
5579;12-04-2017;3.9523
5580;13-04-2017;3.9131
5581;14-04-2017;3.9036
5582;15-04-2017;
5583;16-04-2017;
5584;17-04-2017;3.9213
5585;18-04-2017;3.9018
5586;19-04-2017;3.9394
5587;20-04-2017;3.9401
5588;21-04-2017;3.9252
5589;22-04-2017;
5590;23-04-2017;
5591;24-04-2017;3.9108
5592;25-04-2017;3.9126
5593;26-04-2017;3.913
5594;27-04-2017;3.9222
5595;28-04-2017;3.8915
5596;29-04-2017;
5597;30-04-2017;
5598;01-05-2017;
5599;02-05-2017;3.8872
5600;03-05-2017;3.8704
5601;04-05-2017;3.8673
5602;05-05-2017;3.8805
5603;06-05-2017;
5604;07-05-2017;
5605;08-05-2017;3.9152
5606;09-05-2017;3.8989
5607;10-05-2017;3.9308
5608;11-05-2017;3.9269
5609;12-05-2017;3.8986
5610;13-05-2017;
5611;14-05-2017;
5612;15-05-2017;3.9102
5613;16-05-2017;3.9075
5614;17-05-2017;3.9271
5615;18-05-2017;3.9588
5616;19-05-2017;
5617;20-05-2017;
5618;21-05-2017;
5619;22-05-2017;4.0336
5620;23-05-2017;4.0011
5621;24-05-2017;4.0212
5622;25-05-2017;3.9991
5623;26-05-2017;4.0089
5624;27-05-2017;
5625;28-05-2017;
5626;29-05-2017;4.0112
5627;30-05-2017;4.0109
5628;31-05-2017;3.9875
5629;01-06-2017;3.9688
5630;02-06-2017;3.9791
5631;03-06-2017;
5632;04-06-2017;
5633;05-06-2017;3.9703
5634;06-06-2017;3.9606
5635;07-06-2017;3.9875
5636;08-06-2017;3.9692
5637;09-06-2017;3.9942
5638;10-06-2017;
5639;11-06-2017;
5640;12-06-2017;3.9508
5641;13-06-2017;3.9609
5642;14-06-2017;3.9554
5643;15-06-2017;3.9511
5644;16-06-2017;3.9291
5645;17-06-2017;
5646;18-06-2017;
5647;19-06-2017;3.9353
5648;20-06-2017;3.9343
5649;21-06-2017;3.9414
5650;22-06-2017;3.951
5651;23-06-2017;3.9412
5652;24-06-2017;
5653;25-06-2017;
5654;26-06-2017;
5655;27-06-2017;
5656;28-06-2017;3.9229
5657;29-06-2017;4.0148
5658;30-06-2017;4.0162
5659;01-07-2017;
5660;02-07-2017;
5661;03-07-2017;4.0259
5662;04-07-2017;4.0321
5663;05-07-2017;4.0439
5664;06-07-2017;4.0721
5665;07-07-2017;4.1284
5666;08-07-2017;
5667;09-07-2017;
5668;10-07-2017;4.1574
5669;11-07-2017;4.1208
5670;12-07-2017;4.1507
5671;13-07-2017;4.1402
5672;14-07-2017;4.0824
5673;15-07-2017;
5674;16-07-2017;
5675;17-07-2017;4.0778
5676;18-07-2017;4.0651
5677;19-07-2017;4.0832
5678;20-07-2017;4.0784
5679;21-07-2017;4.0746
5680;22-07-2017;
5681;23-07-2017;
5682;24-07-2017;4.1246
5683;25-07-2017;4.1422
5684;26-07-2017;4.1608
5685;27-07-2017;4.1527
5686;28-07-2017;4.1453
5687;29-07-2017;
5688;30-07-2017;
5689;31-07-2017;4.1453
5690;01-08-2017;4.1461
5691;02-08-2017;4.1695
5692;03-08-2017;4.1916
5693;04-08-2017;4.2042
5694;05-08-2017;
5695;06-08-2017;
5696;07-08-2017;4.2059
5697;08-08-2017;4.1782
5698;09-08-2017;4.1794
5699;10-08-2017;4.1675
5700;11-08-2017;4.1568
5701;12-08-2017;
5702;13-08-2017;
5703;14-08-2017;4.1801
5704;15-08-2017;4.1754
5705;16-08-2017;4.1576
5706;17-08-2017;4.1489
5707;18-08-2017;4.1386
5708;19-08-2017;
5709;20-08-2017;
5710;21-08-2017;4.147
5711;22-08-2017;4.1378
5712;23-08-2017;4.1306
5713;24-08-2017;4.1319
5714;25-08-2017;4.1157
5715;26-08-2017;
5716;27-08-2017;
5717;28-08-2017;4.1182
5718;29-08-2017;4.1233
5719;30-08-2017;
5720;31-08-2017;4.1567
5721;01-09-2017;
5722;02-09-2017;
5723;03-09-2017;
5724;04-09-2017;
5725;05-09-2017;4.1567
5726;06-09-2017;4.1024
5727;07-09-2017;4.1182
5728;08-09-2017;4.1054
5729;09-09-2017;
5730;10-09-2017;
5731;11-09-2017;4.122
5732;12-09-2017;4.093
5733;13-09-2017;4.1104
5734;14-09-2017;4.1276
5735;15-09-2017;4.1234
5736;16-09-2017;
5737;17-09-2017;
5738;18-09-2017;4.1098
5739;19-09-2017;4.1386
5740;20-09-2017;4.1973
5741;21-09-2017;4.1863
5742;22-09-2017;4.1913
5743;23-09-2017;
5744;24-09-2017;
5745;25-09-2017;4.1901
5746;26-09-2017;4.1956
5747;27-09-2017;4.1885
5748;28-09-2017;4.2029
5749;29-09-2017;4.2162
5750;30-09-2017;
5751;01-10-2017;
5752;02-10-2017;4.2063
5753;03-10-2017;4.2131
5754;04-10-2017;4.2145
5755;05-10-2017;4.2063
5756;06-10-2017;4.2103
5757;07-10-2017;
5758;08-10-2017;
5759;09-10-2017;4.2308
5760;10-10-2017;4.3526
5761;11-10-2017;4.3518
5762;12-10-2017;4.3594
5763;13-10-2017;4.3369
5764;14-10-2017;
5765;15-10-2017;
5766;16-10-2017;4.3285
5767;17-10-2017;4.3075
5768;18-10-2017;4.3131
5769;19-10-2017;4.3327
5770;20-10-2017;4.3401
5771;21-10-2017;
5772;22-10-2017;
5773;23-10-2017;4.3362
5774;24-10-2017;4.3589
5775;25-10-2017;4.3781
5776;26-10-2017;4.4054
5777;27-10-2017;4.4615
5778;28-10-2017;
5779;29-10-2017;
5780;30-10-2017;4.4525
5781;31-10-2017;4.3993
5782;01-11-2017;4.4087
5783;02-11-2017;4.4473
5784;03-11-2017;4.4485
5785;04-11-2017;
5786;05-11-2017;
5787;06-11-2017;4.4651
5788;07-11-2017;4.4935
5789;08-11-2017;4.4756
5790;09-11-2017;4.5163
5791;10-11-2017;4.489
5792;11-11-2017;
5793;12-11-2017;
5794;13-11-2017;4.5146
5795;14-11-2017;4.517
5796;15-11-2017;4.5402
5797;16-11-2017;4.6091
5798;17-11-2017;4.5714
5799;18-11-2017;
5800;19-11-2017;
5801;20-11-2017;4.5911
5802;21-11-2017;4.5922
5803;22-11-2017;4.6531
5804;23-11-2017;4.6701
5805;24-11-2017;4.6528
5806;25-11-2017;
5807;26-11-2017;
5808;27-11-2017;4.6831
5809;28-11-2017;4.7032
5810;29-11-2017;4.6796
5811;30-11-2017;4.7008
5812;01-12-2017;4.6817
5813;02-12-2017;
5814;03-12-2017;
5815;04-12-2017;4.6987
5816;05-12-2017;4.6626
5817;06-12-2017;4.5956
5818;07-12-2017;4.5706
5819;08-12-2017;4.5668
5820;09-12-2017;
5821;10-12-2017;
5822;11-12-2017;4.5414
5823;12-12-2017;4.5278
5824;13-12-2017;4.5235
5825;14-12-2017;4.5241
5826;15-12-2017;4.5466
5827;16-12-2017;
5828;17-12-2017;
5829;18-12-2017;4.5662
5830;19-12-2017;4.5535
5831;20-12-2017;4.5421
5832;21-12-2017;4.5544
5833;22-12-2017;4.5532
5834;23-12-2017;
5835;24-12-2017;
5836;25-12-2017;4.5321
5837;26-12-2017;4.5354
5838;27-12-2017;4.5265
5839;28-12-2017;4.5535
5840;29-12-2017;4.5629
5841;30-12-2017;
5842;31-12-2017;
5843;01-01-2018;
5844;02-01-2018;4.5305
5845;03-01-2018;4.5525
5846;04-01-2018;4.5417
5847;05-01-2018;4.5419
5848;06-01-2018;
5849;07-01-2018;
5850;08-01-2018;4.5293
5851;09-01-2018;4.5079
5852;10-01-2018;4.4988
5853;11-01-2018;4.5405
5854;12-01-2018;4.5437
5855;13-01-2018;
5856;14-01-2018;
5857;15-01-2018;4.5668
5858;16-01-2018;4.6167
5859;17-01-2018;4.6833
5860;18-01-2018;4.6778
5861;19-01-2018;4.6538
5862;20-01-2018;
5863;21-01-2018;
5864;22-01-2018;4.652
5865;23-01-2018;4.6801
5866;24-01-2018;4.6522
5867;25-01-2018;4.646
5868;26-01-2018;4.6618
5869;27-01-2018;
5870;28-01-2018;
5871;29-01-2018;4.671
5872;30-01-2018;4.6959
5873;31-01-2018;4.6979
5874;01-02-2018;4.6883
5875;02-02-2018;4.6825
5876;03-02-2018;
5877;04-02-2018;
5878;05-02-2018;4.6949
5879;06-02-2018;4.7021
5880;07-02-2018;4.6997
5881;08-02-2018;4.6792
5882;09-02-2018;4.6783
5883;10-02-2018;
5884;11-02-2018;
5885;12-02-2018;4.6903
5886;13-02-2018;4.6872
5887;14-02-2018;4.6948
5888;15-02-2018;4.7093
5889;16-02-2018;4.7245
5890;17-02-2018;
5891;18-02-2018;
5892;19-02-2018;4.7123
5893;20-02-2018;4.6747
5894;21-02-2018;4.6729
5895;22-02-2018;4.6795
5896;23-02-2018;4.682
5897;24-02-2018;
5898;25-02-2018;
5899;26-02-2018;4.6681
5900;27-02-2018;4.6715
5901;28-02-2018;4.68
5902;01-03-2018;4.6593
5903;02-03-2018;4.6587
5904;03-03-2018;
5905;04-03-2018;
5906;05-03-2018;4.6859
5907;06-03-2018;4.7118
5908;07-03-2018;4.7085
5909;08-03-2018;4.7309
5910;09-03-2018;4.7348
5911;10-03-2018;
5912;11-03-2018;
5913;12-03-2018;4.7124
5914;13-03-2018;4.7152
5915;14-03-2018;4.7701
5916;15-03-2018;4.7944
5917;16-03-2018;4.8216
5918;17-03-2018;
5919;18-03-2018;
5920;19-03-2018;4.8261
5921;20-03-2018;4.8495
5922;21-03-2018;4.8677
5923;22-03-2018;4.8382
5924;23-03-2018;4.8405
5925;24-03-2018;
5926;25-03-2018;
5927;26-03-2018;4.9014
5928;27-03-2018;4.9413
5929;28-03-2018;4.9577
5930;29-03-2018;4.9663
5931;30-03-2018;4.9353
5932;31-03-2018;
5933;01-04-2018;
5934;02-04-2018;4.8834
5935;03-04-2018;4.8961
5936;04-04-2018;4.9108
5937;05-04-2018;4.9391
5938;06-04-2018;4.9559
5939;07-04-2018;
5940;08-04-2018;
5941;09-04-2018;4.9752
5942;10-04-2018;4.9963
5943;11-04-2018;5.0356
5944;12-04-2018;5.1475
5945;13-04-2018;5.1138
5946;14-04-2018;
5947;15-04-2018;
5948;16-04-2018;5.0445
5949;17-04-2018;5.0786
5950;18-04-2018;5.0914
5951;19-04-2018;5.0832
5952;20-04-2018;5.0005
5953;21-04-2018;
5954;22-04-2018;
5955;23-04-2018;
5956;24-04-2018;4.9834
5957;25-04-2018;5.0027
5958;26-04-2018;4.9884
5959;27-04-2018;4.9667
5960;28-04-2018;
5961;29-04-2018;
5962;30-04-2018;4.9123
5963;01-05-2018;
5964;02-05-2018;4.9079
5965;03-05-2018;4.9636
5966;04-05-2018;5.0409
5967;05-05-2018;
5968;06-05-2018;
5969;07-05-2018;5.1079
5970;08-05-2018;5.0914
5971;09-05-2018;5.1088
5972;10-05-2018;5.1002
5973;11-05-2018;5.0836
5974;12-05-2018;
5975;13-05-2018;
5976;14-05-2018;5.0925
5977;15-05-2018;5.1912
5978;16-05-2018;5.2538
5979;17-05-2018;5.2861
5980;18-05-2018;5.2585
5981;19-05-2018;
5982;20-05-2018;
5983;21-05-2018;5.2848
5984;22-05-2018;5.3646
5985;23-05-2018;5.4222
5986;24-05-2018;5.7005
5987;25-05-2018;5.5316
5988;26-05-2018;
5989;27-05-2018;
5990;28-05-2018;5.5422
5991;29-05-2018;5.3842
5992;30-05-2018;5.3302
5993;31-05-2018;5.2236
5994;01-06-2018;5.2604
5995;02-06-2018;
5996;03-06-2018;
5997;04-06-2018;5.3863
5998;05-06-2018;5.4393
5999;06-06-2018;5.4059
6000;07-06-2018;5.4369
6001;08-06-2018;5.3957
6002;09-06-2018;
6003;10-06-2018;
6004;11-06-2018;5.3131
6005;12-06-2018;5.3399
6006;13-06-2018;5.3803
6007;14-06-2018;5.4802
6008;15-06-2018;
6009;16-06-2018;
6010;17-06-2018;
6011;18-06-2018;5.4802
6012;19-06-2018;5.4848
6013;20-06-2018;5.515
6014;21-06-2018;5.5111
6015;22-06-2018;5.5014
6016;23-06-2018;
6017;24-06-2018;
6018;25-06-2018;5.5029
6019;26-06-2018;5.425
6020;27-06-2018;5.4756
6021;28-06-2018;5.4139
6022;29-06-2018;5.3486
6023;30-06-2018;
6024;01-07-2018;
6025;02-07-2018;5.3268
6026;03-07-2018;5.3982
6027;04-07-2018;5.4453
6028;05-07-2018;5.4912
6029;06-07-2018;5.4468
6030;07-07-2018;
6031;08-07-2018;
6032;09-07-2018;5.4054
6033;10-07-2018;5.351
6034;11-07-2018;5.5349
6035;12-07-2018;5.582
6036;13-07-2018;5.6419
6037;14-07-2018;
6038;15-07-2018;
6039;16-07-2018;5.6506
6040;17-07-2018;5.6786
6041;18-07-2018;5.6901
6042;19-07-2018;5.5864
6043;20-07-2018;5.6171
6044;21-07-2018;
6045;22-07-2018;
6046;23-07-2018;5.6109
6047;24-07-2018;5.5868
6048;25-07-2018;5.6047
6049;26-07-2018;5.6962
6050;27-07-2018;5.6644
6051;28-07-2018;
6052;29-07-2018;
6053;30-07-2018;5.6686
6054;31-07-2018;5.7222
6055;01-08-2018;5.7646
6056;02-08-2018;5.7705
6057;03-08-2018;5.8894
6058;04-08-2018;
6059;05-08-2018;
6060;06-08-2018;5.8989
6061;07-08-2018;5.9659
6062;08-08-2018;6.1201
6063;09-08-2018;6.1454
6064;10-08-2018;6.2794
6065;11-08-2018;
6066;12-08-2018;
6067;13-08-2018;6.8306
6068;14-08-2018;7.8585
6069;15-08-2018;7.4934
6070;16-08-2018;6.9731
6071;17-08-2018;6.6153
6072;18-08-2018;
6073;19-08-2018;
6074;20-08-2018;6.8493
6075;21-08-2018;
6076;22-08-2018;
6077;23-08-2018;
6078;24-08-2018;
6079;25-08-2018;
6080;26-08-2018;
6081;27-08-2018;6.8493
6082;28-08-2018;7.2112
6083;29-08-2018;7.2984
6084;30-08-2018;
6085;31-08-2018;7.4982
6086;01-09-2018;
6087;02-09-2018;
6088;03-09-2018;7.6681
6089;04-09-2018;7.7122
6090;05-09-2018;7.7507
6091;06-09-2018;7.7591
6092;07-09-2018;7.6826
6093;08-09-2018;
6094;09-09-2018;
6095;10-09-2018;7.5508
6096;11-09-2018;7.4882
6097;12-09-2018;7.5147
6098;13-09-2018;7.433
6099;14-09-2018;7.4099
6100;15-09-2018;
6101;16-09-2018;
6102;17-09-2018;7.1223
6103;18-09-2018;7.3187
6104;19-09-2018;7.4633
6105;20-09-2018;7.401
6106;21-09-2018;7.368
6107;22-09-2018;
6108;23-09-2018;
6109;24-09-2018;7.4038
6110;25-09-2018;7.3476
6111;26-09-2018;7.2295
6112;27-09-2018;7.2245
6113;28-09-2018;7.1365
6114;29-09-2018;
6115;30-09-2018;
6116;01-10-2018;6.9735
6117;02-10-2018;6.9441
6118;03-10-2018;6.9484
6119;04-10-2018;6.9971
6120;05-10-2018;7.062
6121;06-10-2018;
6122;07-10-2018;
6123;08-10-2018;7.102
6124;09-10-2018;7.0857
6125;10-10-2018;7.032
6126;11-10-2018;7.0225
6127;12-10-2018;6.9376
6128;13-10-2018;
6129;14-10-2018;
6130;15-10-2018;6.863
6131;16-10-2018;6.751
6132;17-10-2018;6.7164
6133;18-10-2018;6.5895
6134;19-10-2018;6.4111
6135;20-10-2018;
6136;21-10-2018;
6137;22-10-2018;6.4528
6138;23-10-2018;6.5254
6139;24-10-2018;6.6425
6140;25-10-2018;6.551
6141;26-10-2018;6.5009
6142;27-10-2018;
6143;28-10-2018;
6144;29-10-2018;
6145;30-10-2018;6.4046
6146;31-10-2018;6.2941
6147;01-11-2018;6.2579
6148;02-11-2018;6.3561
6149;03-11-2018;
6150;04-11-2018;
6151;05-11-2018;6.2666
6152;06-11-2018;6.2201
6153;07-11-2018;6.1156
6154;08-11-2018;6.1666
6155;09-11-2018;6.201
6156;10-11-2018;
6157;11-11-2018;
6158;12-11-2018;6.2379
6159;13-11-2018;6.1876
6160;14-11-2018;6.1778
6161;15-11-2018;6.1826
6162;16-11-2018;6.1513
6163;17-11-2018;
6164;18-11-2018;
6165;19-11-2018;6.0765
6166;20-11-2018;6.0975
6167;21-11-2018;6.1136
6168;22-11-2018;6.1136
6169;23-11-2018;6.0697
6170;24-11-2018;
6171;25-11-2018;
6172;26-11-2018;6.0241
6173;27-11-2018;5.9801
6174;28-11-2018;5.9455
6175;29-11-2018;5.9429
6176;30-11-2018;5.8931
6177;01-12-2018;
6178;02-12-2018;
6179;03-12-2018;5.8873
6180;04-12-2018;5.9145
6181;05-12-2018;6.0266
6182;06-12-2018;6.113
6183;07-12-2018;6.096
6184;08-12-2018;
6185;09-12-2018;
6186;10-12-2018;6.0772
6187;11-12-2018;6.0488
6188;12-12-2018;6.1081
6189;13-12-2018;6.0965
6190;14-12-2018;6.1199
6191;15-12-2018;
6192;16-12-2018;
6193;17-12-2018;6.0956
6194;18-12-2018;6.1111
6195;19-12-2018;6.104
6196;20-12-2018;6.0965
6197;21-12-2018;6.0405
6198;22-12-2018;
6199;23-12-2018;
6200;24-12-2018;6.0542
6201;25-12-2018;6.049
6202;26-12-2018;6.0618
6203;27-12-2018;6.0384
6204;28-12-2018;6.0444
6205;29-12-2018;
6206;30-12-2018;
6207;31-12-2018;6.0479
6208;01-01-2019;
6209;02-01-2019;6.0621
6210;03-01-2019;6.1263
6211;04-01-2019;6.2262
6212;05-01-2019;
6213;06-01-2019;
6214;07-01-2019;6.189
6215;08-01-2019;6.1487
6216;09-01-2019;6.2339
6217;10-01-2019;6.3207
6218;11-01-2019;6.3215
6219;12-01-2019;
6220;13-01-2019;
6221;14-01-2019;6.2732
6222;15-01-2019;6.3419
6223;16-01-2019;6.2497
6224;17-01-2019;6.1809
6225;18-01-2019;6.1232
6226;19-01-2019;
6227;20-01-2019;
6228;21-01-2019;6.1109
6229;22-01-2019;6.0914
6230;23-01-2019;6.0917
6231;24-01-2019;6.0586
6232;25-01-2019;6.0103
6233;26-01-2019;
6234;27-01-2019;
6235;28-01-2019;5.9851
6236;29-01-2019;6.0389
6237;30-01-2019;6.1212
6238;31-01-2019;6.0538
6239;01-02-2019;6.0069
6240;02-02-2019;
6241;03-02-2019;
6242;04-02-2019;5.9711
6243;05-02-2019;5.9941
6244;06-02-2019;5.9567
6245;07-02-2019;5.9524
6246;08-02-2019;5.9665
6247;09-02-2019;
6248;10-02-2019;
6249;11-02-2019;5.9643
6250;12-02-2019;5.9657
6251;13-02-2019;5.9573
6252;14-02-2019;5.957
6253;15-02-2019;5.9788
6254;16-02-2019;
6255;17-02-2019;
6256;18-02-2019;5.9531
6257;19-02-2019;6.0084
6258;20-02-2019;6.0156
6259;21-02-2019;6.027
6260;22-02-2019;6.0462
6261;23-02-2019;
6262;24-02-2019;
6263;25-02-2019;6.0518
6264;26-02-2019;6.0443
6265;27-02-2019;6.034
6266;28-02-2019;6.0457
6267;01-03-2019;6.0776
6268;02-03-2019;
6269;03-03-2019;
6270;04-03-2019;6.0963
6271;05-03-2019;6.1225
6272;06-03-2019;6.1004
6273;07-03-2019;6.1001
6274;08-03-2019;6.1622
6275;09-03-2019;
6276;10-03-2019;
6277;11-03-2019;6.1359
6278;12-03-2019;6.1316
6279;13-03-2019;6.1452
6280;14-03-2019;6.177
6281;15-03-2019;6.2005
6282;16-03-2019;
6283;17-03-2019;
6284;18-03-2019;6.198
6285;19-03-2019;6.2109
6286;20-03-2019;6.2239
6287;21-03-2019;6.2287
6288;22-03-2019;6.2237
6289;23-03-2019;
6290;24-03-2019;
6291;25-03-2019;6.2837
6292;26-03-2019;6.4069
6293;27-03-2019;6.2367
6294;28-03-2019;6.0289
6295;29-03-2019;6.2541
6296;30-03-2019;
6297;31-03-2019;
6298;01-04-2019;6.3397
6299;02-04-2019;6.3114
6300;03-04-2019;6.2447
6301;04-04-2019;6.323
6302;05-04-2019;6.3433
6303;06-04-2019;
6304;07-04-2019;
6305;08-04-2019;6.3004
6306;09-04-2019;6.3892
6307;10-04-2019;6.3986
6308;11-04-2019;6.4157
6309;12-04-2019;6.4623
6310;13-04-2019;
6311;14-04-2019;
6312;15-04-2019;6.5575
6313;16-04-2019;6.5665
6314;17-04-2019;6.5658
6315;18-04-2019;6.5166
6316;19-04-2019;6.5661
6317;20-04-2019;
6318;21-04-2019;
6319;22-04-2019;6.5348
6320;23-04-2019;
6321;24-04-2019;6.5735
6322;25-04-2019;6.5923
6323;26-04-2019;6.5869
6324;27-04-2019;
6325;28-04-2019;
6326;29-04-2019;6.6199
6327;30-04-2019;6.637
6328;01-05-2019;
6329;02-05-2019;6.6951
6330;03-05-2019;6.6965
6331;04-05-2019;
6332;05-05-2019;
6333;06-05-2019;6.6732
6334;07-05-2019;6.7279
6335;08-05-2019;6.9065
6336;09-05-2019;6.9247
6337;10-05-2019;6.9649
6338;11-05-2019;
6339;12-05-2019;
6340;13-05-2019;6.8878
6341;14-05-2019;6.855
6342;15-05-2019;6.8127
6343;16-05-2019;6.8029
6344;17-05-2019;6.7479
6345;18-05-2019;
6346;19-05-2019;
6347;20-05-2019;6.7772
6348;21-05-2019;6.7614
6349;22-05-2019;6.7591
6350;23-05-2019;6.8043
6351;24-05-2019;6.8452
6352;25-05-2019;
6353;26-05-2019;
6354;27-05-2019;6.8088
6355;28-05-2019;6.7915
6356;29-05-2019;6.7799
6357;30-05-2019;6.7322
6358;31-05-2019;6.6184
6359;01-06-2019;
6360;02-06-2019;
6361;03-06-2019;6.5536
6362;04-06-2019;
6363;05-06-2019;
6364;06-06-2019;
6365;07-06-2019;6.5536
6366;08-06-2019;
6367;09-06-2019;
6368;10-06-2019;6.5946
6369;11-06-2019;6.5848
6370;12-06-2019;6.5608
6371;13-06-2019;6.5926
6372;14-06-2019;6.6011
6373;15-06-2019;
6374;16-06-2019;
6375;17-06-2019;6.6535
6376;18-06-2019;6.6063
6377;19-06-2019;6.5681
6378;20-06-2019;6.5766
6379;21-06-2019;6.4956
6380;22-06-2019;
6381;23-06-2019;
6382;24-06-2019;6.5687
6383;25-06-2019;6.5625
6384;26-06-2019;6.6153
6385;27-06-2019;6.5692
6386;28-06-2019;6.5788
6387;29-06-2019;
6388;30-06-2019;
6389;01-07-2019;6.5724
6390;02-07-2019;6.4565
6391;03-07-2019;6.4225
6392;04-07-2019;6.3754
6393;05-07-2019;6.3325
6394;06-07-2019;
6395;07-07-2019;
6396;08-07-2019;6.3299
6397;09-07-2019;6.4447
6398;10-07-2019;6.4209
6399;11-07-2019;6.4582
6400;12-07-2019;6.4088
6401;13-07-2019;
6402;14-07-2019;
6403;15-07-2019;
6404;16-07-2019;6.43
6405;17-07-2019;6.4298
6406;18-07-2019;6.4041
6407;19-07-2019;6.4124
6408;20-07-2019;
6409;21-07-2019;
6410;22-07-2019;6.355
6411;23-07-2019;6.3796
6412;24-07-2019;6.3709
6413;25-07-2019;6.3881
6414;26-07-2019;6.3631
6415;27-07-2019;
6416;28-07-2019;
6417;29-07-2019;6.3205
6418;30-07-2019;6.2793
6419;31-07-2019;6.2293
6420;01-08-2019;6.1777
6421;02-08-2019;6.1812
6422;03-08-2019;
6423;04-08-2019;
6424;05-08-2019;6.2147
6425;06-08-2019;6.2152
6426;07-08-2019;6.2163
6427;08-08-2019;6.1596
6428;09-08-2019;6.1552
6429;10-08-2019;
6430;11-08-2019;
6431;12-08-2019;
6432;13-08-2019;
6433;14-08-2019;
6434;15-08-2019;6.157
6435;16-08-2019;6.2328
6436;17-08-2019;
6437;18-08-2019;
6438;19-08-2019;6.1617
6439;20-08-2019;6.2126
6440;21-08-2019;6.3406
6441;22-08-2019;6.3568
6442;23-08-2019;6.3933
6443;24-08-2019;
6444;25-08-2019;
6445;26-08-2019;6.3865
6446;27-08-2019;6.4745
6447;28-08-2019;6.4921
6448;29-08-2019;6.4528
6449;30-08-2019;
6450;31-08-2019;
6451;01-09-2019;
6452;02-09-2019;6.462
6453;03-09-2019;6.3898
6454;04-09-2019;6.3368
6455;05-09-2019;6.2558
6456;06-09-2019;6.2877
6457;07-09-2019;
6458;08-09-2019;
6459;09-09-2019;6.3032
6460;10-09-2019;6.3332
6461;11-09-2019;6.3779
6462;12-09-2019;6.3821
6463;13-09-2019;6.3295
6464;14-09-2019;
6465;15-09-2019;
6466;16-09-2019;6.3084
6467;17-09-2019;6.3363
6468;18-09-2019;6.3247
6469;19-09-2019;6.2955
6470;20-09-2019;6.3149
6471;21-09-2019;
6472;22-09-2019;
6473;23-09-2019;6.3054
6474;24-09-2019;6.3027
6475;25-09-2019;6.2587
6476;26-09-2019;6.275
6477;27-09-2019;6.2187
6478;28-09-2019;
6479;29-09-2019;
6480;30-09-2019;6.204
6481;01-10-2019;6.1875
6482;02-10-2019;6.2021
6483;03-10-2019;6.2754
6484;04-10-2019;6.2471
6485;05-10-2019;
6486;06-10-2019;
6487;07-10-2019;6.2661
6488;08-10-2019;6.3148
6489;09-10-2019;6.4108
6490;10-10-2019;6.4185
6491;11-10-2019;6.4907
6492;12-10-2019;
6493;13-10-2019;
6494;14-10-2019;6.4617
6495;15-10-2019;6.5389
6496;16-10-2019;6.5102
6497;17-10-2019;6.5227
6498;18-10-2019;6.5471
6499;19-10-2019;
6500;20-10-2019;
6501;21-10-2019;6.4414
6502;22-10-2019;6.5108
6503;23-10-2019;6.5184
6504;24-10-2019;6.437
6505;25-10-2019;6.4132
6506;26-10-2019;
6507;27-10-2019;
6508;28-10-2019;6.4207
6509;29-10-2019;
6510;30-10-2019;6.4207
6511;31-10-2019;6.3983
6512;01-11-2019;6.3926
6513;02-11-2019;
6514;03-11-2019;
6515;04-11-2019;6.4013
6516;05-11-2019;6.3668
6517;06-11-2019;6.3951
6518;07-11-2019;6.3925
6519;08-11-2019;6.3757
6520;09-11-2019;
6521;10-11-2019;
6522;11-11-2019;6.3622
6523;12-11-2019;6.3852
6524;13-11-2019;6.3796
6525;14-11-2019;6.3604
6526;15-11-2019;6.354
6527;16-11-2019;
6528;17-11-2019;
6529;18-11-2019;6.3561
6530;19-11-2019;6.3587
6531;20-11-2019;6.3488
