;Tarih;TP_FG_J0
111;2012-4;207.05
112;2012-5;206.61
113;2012-6;204.76
114;2012-7;204.29
115;2012-8;205.43
116;2012-9;207.55
117;2012-10;211.62
118;2012-11;212.42
119;2012-12;213.23
120;2013-1;216.74
121;2013-2;217.39
122;2013-3;218.83
123;2013-4;219.75
124;2013-5;220.07
125;2013-6;221.75
126;2013-7;222.44
127;2013-8;222.21
128;2013-9;223.91
129;2013-10;227.94
130;2013-11;227.96
131;2013-12;229.01
132;2014-1;233.54
133;2014-2;234.54
134;2014-3;237.18
135;2014-4;240.37
136;2014-5;241.32
137;2014-6;242.07
138;2014-7;243.17
139;2014-8;243.4
140;2014-9;243.74
141;2014-10;248.37
142;2014-11;248.82
143;2014-12;247.72
144;2015-1;250.45
145;2015-2;252.24
146;2015-3;255.23
147;2015-4;259.39
148;2015-5;260.85
149;2015-6;259.51
150;2015-7;259.74
151;2015-8;260.78
152;2015-9;263.11
153;2015-10;267.2
154;2015-11;268.98
155;2015-12;269.54
156;2016-1;274.44
157;2016-2;274.38
158;2016-3;274.27
159;2016-4;276.42
160;2016-5;278.02
161;2016-6;279.33
162;2016-7;282.58
163;2016-8;281.76
164;2016-9;282.27
165;2016-10;286.33
166;2016-11;287.81
167;2016-12;292.54
168;2017-1;299.74
169;2017-2;302.17
170;2017-3;305.24
171;2017-4;309.23
172;2017-5;310.61
173;2017-6;309.78
174;2017-7;310.24
175;2017-8;311.85
176;2017-9;313.88
177;2017-10;320.4
178;2017-11;325.18
179;2017-12;327.41
180;2018-1;330.75
181;2018-2;333.17
182;2018-3;336.48
183;2018-4;342.78
184;2018-5;348.34
185;2018-6;357.44
186;2018-7;359.41
187;2018-8;367.66
188;2018-9;390.84
189;2018-10;401.27
190;2018-11;395.48
191;2018-12;393.88
192;2019-1;398.07
193;2019-2;398.71
194;2019-3;402.81
195;2019-4;409.63
196;2019-5;413.52
197;2019-6;413.63
198;2019-7;419.24
199;2019-8;422.84
200;2019-9;427.04
201;2019-10;435.59
202;2019-11;437.25
203;2019-12;440.5
204;2020-1;446.45
205;2020-2;448.02
206;2020-3;450.58
207;2020-4;454.43
208;2020-5;460.62
209;2020-6;465.84
210;2020-7;468.56
211;2020-8;472.61
212;2020-9;477.21
213;2020-10;487.38
214;2020-11;498.58
215;2020-12;504.81
216;2021-1;513.3
217;2021-2;517.96
218;2021-3;523.53
219;2021-4;532.32
220;2021-5;537.05
221;2021-6;547.48
222;2021-7;557.36
223;2021-8;563.6
224;2021-9;570.66
225;2021-10;584.32
226;2021-11;604.84
227;2021-12;686.95
228;2022-1;763.23
229;2022-2;799.93
230;2022-3;843.64
231;2022-4;904.79
232;2022-5;931.76
233;2022-6;977.9
234;2022-7;1001.03
235;2022-8;1015.65
236;2022-9;1046.89
237;2022-10;1084.0
238;2022-11;1115.26
239;2022-12;1128.45
240;2023-1;1203.48
241;2023-2;1241.33
242;2023-3;1269.75
243;2023-4;1300.04
244;2023-5;1300.6
245;2023-6;1351.59
246;2023-7;1479.84
247;2023-8;1614.31
248;2023-9;1691.04
249;2023-10;1749.11
250;2023-11;1806.5
251;2023-12;1859.38
252;2024-1;1984.02
