;Tarih;TP_DK_EUR_A_EF
3422;17-05-2011;2.2406
3423;18-05-2011;2.2367
3424;19-05-2011;
3425;20-05-2011;2.2423
3426;21-05-2011;
3427;22-05-2011;
3428;23-05-2011;2.2459
3429;24-05-2011;2.239
3430;25-05-2011;2.2423
3431;26-05-2011;2.2444
3432;27-05-2011;2.254
3433;28-05-2011;
3434;29-05-2011;
3435;30-05-2011;2.277
3436;31-05-2011;2.2753
3437;01-06-2011;2.2828
3438;02-06-2011;2.2802
3439;03-06-2011;2.2849
3440;04-06-2011;
3441;05-06-2011;
3442;06-06-2011;2.2834
3443;07-06-2011;2.2964
3444;08-06-2011;2.3052
3445;09-06-2011;2.3109
3446;10-06-2011;2.2974
3447;11-06-2011;
3448;12-06-2011;
3449;13-06-2011;2.2694
3450;14-06-2011;2.2463
3451;15-06-2011;2.2659
3452;16-06-2011;2.2739
3453;17-06-2011;2.2675
3454;18-06-2011;
3455;19-06-2011;
3456;20-06-2011;2.2697
3457;21-06-2011;2.2787
3458;22-06-2011;2.2891
3459;23-06-2011;2.3105
3460;24-06-2011;2.3024
3461;25-06-2011;
3462;26-06-2011;
3463;27-06-2011;2.3093
3464;28-06-2011;2.3195
3465;29-06-2011;2.3287
3466;30-06-2011;2.3476
3467;01-07-2011;2.3381
3468;02-07-2011;
3469;03-07-2011;
3470;04-07-2011;2.3307
3471;05-07-2011;2.3305
3472;06-07-2011;2.3409
3473;07-07-2011;2.3302
3474;08-07-2011;2.3243
3475;09-07-2011;
3476;10-07-2011;
3477;11-07-2011;2.3047
3478;12-07-2011;2.3044
3479;13-07-2011;2.2914
3480;14-07-2011;2.3086
3481;15-07-2011;2.3256
3482;16-07-2011;
3483;17-07-2011;
3484;18-07-2011;2.318
3485;19-07-2011;2.325
3486;20-07-2011;2.3362
3487;21-07-2011;2.341
3488;22-07-2011;2.3641
3489;23-07-2011;
3490;24-07-2011;
3491;25-07-2011;2.3996
3492;26-07-2011;2.4569
3493;27-07-2011;2.4747
3494;28-07-2011;2.4395
3495;29-07-2011;2.3911
3496;30-07-2011;
3497;31-07-2011;
3498;01-08-2011;2.3863
3499;02-08-2011;2.4012
3500;03-08-2011;2.3977
3501;04-08-2011;2.4248
3502;05-08-2011;2.4305
3503;06-08-2011;
3504;07-08-2011;
3505;08-08-2011;2.447
3506;09-08-2011;2.4827
3507;10-08-2011;2.5121
3508;11-08-2011;2.4995
3509;12-08-2011;2.5075
3510;13-08-2011;
3511;14-08-2011;
3512;15-08-2011;2.5247
3513;16-08-2011;2.5201
3514;17-08-2011;2.5452
3515;18-08-2011;2.5416
3516;19-08-2011;2.5421
3517;20-08-2011;
3518;21-08-2011;
3519;22-08-2011;2.5507
3520;23-08-2011;2.5648
3521;24-08-2011;2.5667
3522;25-08-2011;2.5547
3523;26-08-2011;2.542
3524;27-08-2011;
3525;28-08-2011;
3526;29-08-2011;2.5168
3527;30-08-2011;
3528;31-08-2011;
3529;01-09-2011;
3530;02-09-2011;2.5168
3531;03-09-2011;
3532;04-09-2011;
3533;05-09-2011;2.4709
3534;06-09-2011;2.4776
3535;07-09-2011;2.4904
3536;08-09-2011;2.453
3537;09-09-2011;2.4714
3538;10-09-2011;
3539;11-09-2011;
3540;12-09-2011;2.4443
3541;13-09-2011;2.4262
3542;14-09-2011;2.4171
3543;15-09-2011;2.4111
3544;16-09-2011;2.4423
3545;17-09-2011;
3546;18-09-2011;
3547;19-09-2011;2.4464
3548;20-09-2011;2.4408
3549;21-09-2011;2.4467
3550;22-09-2011;2.4433
3551;23-09-2011;2.4507
3552;24-09-2011;
3553;25-09-2011;
3554;26-09-2011;2.4629
3555;27-09-2011;2.4805
3556;28-09-2011;2.4894
3557;29-09-2011;2.504
3558;30-09-2011;2.5139
3559;01-10-2011;
3560;02-10-2011;
3561;03-10-2011;2.4989
3562;04-10-2011;2.4775
3563;05-10-2011;2.4857
3564;06-10-2011;2.4853
3565;07-10-2011;2.4484
3566;08-10-2011;
3567;09-10-2011;
3568;10-10-2011;2.4637
3569;11-10-2011;2.4768
3570;12-10-2011;2.4917
3571;13-10-2011;2.5025
3572;14-10-2011;2.5058
3573;15-10-2011;
3574;16-10-2011;
3575;17-10-2011;2.5202
3576;18-10-2011;2.5381
3577;19-10-2011;2.543
3578;20-10-2011;2.5457
3579;21-10-2011;2.5567
3580;22-10-2011;
3581;23-10-2011;
3582;24-10-2011;2.537
3583;25-10-2011;2.5177
3584;26-10-2011;2.4944
3585;27-10-2011;2.4456
3586;28-10-2011;2.4538
3587;29-10-2011;
3588;30-10-2011;
3589;31-10-2011;2.4538
3590;01-11-2011;2.4434
3591;02-11-2011;2.4434
3592;03-11-2011;2.4406
3593;04-11-2011;2.4328
3594;05-11-2011;
3595;06-11-2011;
3596;07-11-2011;
3597;08-11-2011;
3598;09-11-2011;
3599;10-11-2011;2.4086
3600;11-11-2011;2.4148
3601;12-11-2011;
3602;13-11-2011;
3603;14-11-2011;2.4142
3604;15-11-2011;2.4218
3605;16-11-2011;2.4146
3606;17-11-2011;2.4199
3607;18-11-2011;2.4262
3608;19-11-2011;
3609;20-11-2011;
3610;21-11-2011;2.4452
3611;22-11-2011;2.465
3612;23-11-2011;2.48
3613;24-11-2011;2.4857
3614;25-11-2011;2.4803
3615;26-11-2011;
3616;27-11-2011;
3617;28-11-2011;2.484
3618;29-11-2011;2.476
3619;30-11-2011;2.4617
3620;01-12-2011;2.4501
3621;02-12-2011;2.4567
3622;03-12-2011;
3623;04-12-2011;
3624;05-12-2011;2.4463
3625;06-12-2011;2.4463
3626;07-12-2011;2.4479
3627;08-12-2011;2.4412
3628;09-12-2011;2.4418
3629;10-12-2011;
3630;11-12-2011;
3631;12-12-2011;2.457
3632;13-12-2011;2.4513
3633;14-12-2011;2.4511
3634;15-12-2011;2.4354
3635;16-12-2011;2.4298
3636;17-12-2011;
3637;18-12-2011;
3638;19-12-2011;2.4357
3639;20-12-2011;2.4465
3640;21-12-2011;2.4655
3641;22-12-2011;2.4505
3642;23-12-2011;2.4538
3643;24-12-2011;
3644;25-12-2011;
3645;26-12-2011;2.4566
3646;27-12-2011;2.4596
3647;28-12-2011;2.4616
3648;29-12-2011;2.4685
3649;30-12-2011;2.4575
3650;31-12-2011;
3651;01-01-2012;
3652;02-01-2012;2.4421
3653;03-01-2012;2.4285
3654;04-01-2012;2.4425
3655;05-01-2012;2.421
3656;06-01-2012;2.4077
3657;07-01-2012;
3658;08-01-2012;
3659;09-01-2012;2.3899
3660;10-01-2012;2.375
3661;11-01-2012;2.3799
3662;12-01-2012;2.3592
3663;13-01-2012;2.3404
3664;14-01-2012;
3665;15-01-2012;
3666;16-01-2012;2.3594
3667;17-01-2012;2.3356
3668;18-01-2012;2.3386
3669;19-01-2012;2.3415
3670;20-01-2012;2.3485
3671;21-01-2012;
3672;22-01-2012;
3673;23-01-2012;2.3507
3674;24-01-2012;2.3583
3675;25-01-2012;2.361
3676;26-01-2012;2.3579
3677;27-01-2012;2.3492
3678;28-01-2012;
3679;29-01-2012;
3680;30-01-2012;2.3298
3681;31-01-2012;2.338
3682;01-02-2012;2.3244
3683;02-02-2012;2.3083
3684;03-02-2012;2.2999
3685;04-02-2012;
3686;05-02-2012;
3687;06-02-2012;2.2973
3688;07-02-2012;2.2906
3689;08-02-2012;2.2938
3690;09-02-2012;2.3046
3691;10-02-2012;2.3148
3692;11-02-2012;
3693;12-02-2012;
3694;13-02-2012;2.32
3695;14-02-2012;2.3157
3696;15-02-2012;2.3189
3697;16-02-2012;2.3026
3698;17-02-2012;2.2961
3699;18-02-2012;
3700;19-02-2012;
3701;20-02-2012;2.3001
3702;21-02-2012;2.2939
3703;22-02-2012;2.3002
3704;23-02-2012;2.3045
3705;24-02-2012;2.3273
3706;25-02-2012;
3707;26-02-2012;
3708;27-02-2012;2.3477
3709;28-02-2012;2.3636
3710;29-02-2012;2.3487
3711;01-03-2012;2.3362
3712;02-03-2012;2.3225
3713;03-03-2012;
3714;04-03-2012;
3715;05-03-2012;2.3212
3716;06-03-2012;2.3254
3717;07-03-2012;2.3352
3718;08-03-2012;2.3347
3719;09-03-2012;2.3333
3720;10-03-2012;
3721;11-03-2012;
3722;12-03-2012;2.3425
3723;13-03-2012;2.343
3724;14-03-2012;2.3359
3725;15-03-2012;2.3293
3726;16-03-2012;2.3418
3727;17-03-2012;
3728;18-03-2012;
3729;19-03-2012;2.34
3730;20-03-2012;2.363
3731;21-03-2012;2.3845
3732;22-03-2012;2.3901
3733;23-03-2012;2.3693
3734;24-03-2012;
3735;25-03-2012;
3736;26-03-2012;2.3719
3737;27-03-2012;2.3634
3738;28-03-2012;2.3698
3739;29-03-2012;2.3668
3740;30-03-2012;2.3538
3741;31-03-2012;
3742;01-04-2012;
3743;02-04-2012;2.3647
3744;03-04-2012;2.3637
3745;04-04-2012;2.3574
3746;05-04-2012;2.3441
3747;06-04-2012;2.3377
3748;07-04-2012;
3749;08-04-2012;
3750;09-04-2012;2.3301
3751;10-04-2012;2.3371
3752;11-04-2012;2.3442
3753;12-04-2012;2.3585
3754;13-04-2012;2.3516
3755;14-04-2012;
3756;15-04-2012;
3757;16-04-2012;2.3451
3758;17-04-2012;2.3327
3759;18-04-2012;2.341
3760;19-04-2012;2.3319
3761;20-04-2012;2.3337
3762;21-04-2012;
3763;22-04-2012;
3764;23-04-2012;
3765;24-04-2012;2.347
3766;25-04-2012;2.3417
3767;26-04-2012;2.3322
3768;27-04-2012;2.3219
3769;28-04-2012;
3770;29-04-2012;
3771;30-04-2012;2.3157
3772;01-05-2012;
3773;02-05-2012;2.3116
3774;03-05-2012;2.3039
3775;04-05-2012;2.2991
3776;05-05-2012;
3777;06-05-2012;
3778;07-05-2012;2.2945
3779;08-05-2012;2.2864
3780;09-05-2012;2.2841
3781;10-05-2012;2.3071
3782;11-05-2012;2.302
3783;12-05-2012;
3784;13-05-2012;
3785;14-05-2012;2.3008
3786;15-05-2012;2.3134
3787;16-05-2012;2.3078
3788;17-05-2012;2.3101
3789;18-05-2012;2.3046
3790;19-05-2012;
3791;20-05-2012;
3792;21-05-2012;2.3142
3793;22-05-2012;2.3233
3794;23-05-2012;2.3189
3795;24-05-2012;2.3248
3796;25-05-2012;2.3096
3797;26-05-2012;
3798;27-05-2012;
3799;28-05-2012;2.3012
3800;29-05-2012;2.2946
3801;30-05-2012;2.2902
3802;31-05-2012;2.2778
3803;01-06-2012;2.2824
3804;02-06-2012;
3805;03-06-2012;
3806;04-06-2012;2.291
3807;05-06-2012;2.2888
3808;06-06-2012;2.2881
3809;07-06-2012;2.2878
3810;08-06-2012;2.2864
3811;09-06-2012;
3812;10-06-2012;
3813;11-06-2012;2.2758
3814;12-06-2012;2.273
3815;13-06-2012;2.2737
3816;14-06-2012;2.2751
3817;15-06-2012;2.2788
3818;16-06-2012;
3819;17-06-2012;
3820;18-06-2012;2.2789
3821;19-06-2012;2.2766
3822;20-06-2012;2.2656
3823;21-06-2012;2.2638
3824;22-06-2012;2.2664
3825;23-06-2012;
3826;24-06-2012;
3827;25-06-2012;2.2534
3828;26-06-2012;2.2617
3829;27-06-2012;2.2615
3830;28-06-2012;2.248
3831;29-06-2012;2.2574
3832;30-06-2012;
3833;01-07-2012;
3834;02-07-2012;2.2726
3835;03-07-2012;2.2697
3836;04-07-2012;2.2538
3837;05-07-2012;2.2536
3838;06-07-2012;2.2488
3839;07-07-2012;
3840;08-07-2012;
3841;09-07-2012;2.2385
3842;10-07-2012;2.2281
3843;11-07-2012;2.226
3844;12-07-2012;2.2091
3845;13-07-2012;2.2045
3846;14-07-2012;
3847;15-07-2012;
3848;16-07-2012;2.2054
3849;17-07-2012;2.2009
3850;18-07-2012;2.2111
3851;19-07-2012;2.2043
3852;20-07-2012;2.2042
3853;21-07-2012;
3854;22-07-2012;
3855;23-07-2012;2.1983
3856;24-07-2012;2.1901
3857;25-07-2012;2.1965
3858;26-07-2012;2.2013
3859;27-07-2012;2.2095
3860;28-07-2012;
3861;29-07-2012;
3862;30-07-2012;2.2211
3863;31-07-2012;2.2072
3864;01-08-2012;2.1914
3865;02-08-2012;2.1973
3866;03-08-2012;2.1964
3867;04-08-2012;
3868;05-08-2012;
3869;06-08-2012;2.1763
3870;07-08-2012;2.1878
3871;08-08-2012;2.2007
3872;09-08-2012;2.2
3873;10-08-2012;2.1877
3874;11-08-2012;
3875;12-08-2012;
3876;13-08-2012;2.1841
3877;14-08-2012;2.1941
3878;15-08-2012;2.207
3879;16-08-2012;2.206
3880;17-08-2012;2.1957
3881;18-08-2012;
3882;19-08-2012;
3883;20-08-2012;
3884;21-08-2012;
3885;22-08-2012;2.2114
3886;23-08-2012;2.2249
3887;24-08-2012;2.2391
3888;25-08-2012;
3889;26-08-2012;
3890;27-08-2012;2.2407
3891;28-08-2012;2.242
3892;29-08-2012;2.2457
3893;30-08-2012;
3894;31-08-2012;2.2667
3895;01-09-2012;
3896;02-09-2012;
3897;03-09-2012;2.2734
3898;04-09-2012;2.2764
3899;05-09-2012;2.2776
3900;06-09-2012;2.2747
3901;07-09-2012;2.2817
3902;08-09-2012;
3903;09-09-2012;
3904;10-09-2012;2.281
3905;11-09-2012;2.2895
3906;12-09-2012;2.2952
3907;13-09-2012;2.311
3908;14-09-2012;2.324
3909;15-09-2012;
3910;16-09-2012;
3911;17-09-2012;2.3316
3912;18-09-2012;2.3426
3913;19-09-2012;2.3424
3914;20-09-2012;2.3232
3915;21-09-2012;2.3213
3916;22-09-2012;
3917;23-09-2012;
3918;24-09-2012;2.3197
3919;25-09-2012;2.3129
3920;26-09-2012;2.3058
3921;27-09-2012;2.2948
3922;28-09-2012;2.2913
3923;29-09-2012;
3924;30-09-2012;
3925;01-10-2012;2.3069
3926;02-10-2012;2.3022
3927;03-10-2012;2.3025
3928;04-10-2012;2.3033
3929;05-10-2012;2.3252
3930;06-10-2012;
3931;07-10-2012;
3932;08-10-2012;2.3263
3933;09-10-2012;2.3324
3934;10-10-2012;2.3352
3935;11-10-2012;2.3263
3936;12-10-2012;2.3247
3937;13-10-2012;
3938;14-10-2012;
3939;15-10-2012;2.3317
3940;16-10-2012;2.3326
3941;17-10-2012;2.3409
3942;18-10-2012;2.3499
3943;19-10-2012;2.346
3944;20-10-2012;
3945;21-10-2012;
3946;22-10-2012;2.3335
3947;23-10-2012;2.3306
3948;24-10-2012;2.3314
3949;25-10-2012;
3950;26-10-2012;
3951;27-10-2012;
3952;28-10-2012;
3953;29-10-2012;
3954;30-10-2012;2.3314
3955;31-10-2012;2.32
3956;01-11-2012;2.3194
3957;02-11-2012;2.3097
3958;03-11-2012;
3959;04-11-2012;
3960;05-11-2012;2.2942
3961;06-11-2012;2.2749
3962;07-11-2012;2.2599
3963;08-11-2012;2.2639
3964;09-11-2012;2.261
3965;10-11-2012;
3966;11-11-2012;
3967;12-11-2012;2.2647
3968;13-11-2012;2.2727
3969;14-11-2012;2.2777
3970;15-11-2012;2.283
3971;16-11-2012;2.2843
3972;17-11-2012;
3973;18-11-2012;
3974;19-11-2012;2.2822
3975;20-11-2012;2.2876
3976;21-11-2012;2.292
3977;22-11-2012;2.289
3978;23-11-2012;2.3031
3979;24-11-2012;
3980;25-11-2012;
3981;26-11-2012;2.3083
3982;27-11-2012;2.3144
3983;28-11-2012;2.3123
3984;29-11-2012;2.3021
3985;30-11-2012;2.3092
3986;01-12-2012;
3987;02-12-2012;
3988;03-12-2012;2.3098
3989;04-12-2012;2.318
3990;05-12-2012;2.3226
3991;06-12-2012;2.3239
3992;07-12-2012;2.3257
3993;08-12-2012;
3994;09-12-2012;
3995;10-12-2012;2.3028
3996;11-12-2012;2.3005
3997;12-12-2012;2.3039
3998;13-12-2012;2.3048
3999;14-12-2012;2.3119
4000;15-12-2012;
4001;16-12-2012;
4002;17-12-2012;2.32
4003;18-12-2012;2.3337
4004;19-12-2012;2.3365
4005;20-12-2012;2.3505
4006;21-12-2012;2.3514
4007;22-12-2012;
4008;23-12-2012;
4009;24-12-2012;2.3588
4010;25-12-2012;2.3634
4011;26-12-2012;2.3569
4012;27-12-2012;2.355
4013;28-12-2012;2.364
4014;29-12-2012;
4015;30-12-2012;
4016;31-12-2012;2.3501
4017;01-01-2013;
4018;02-01-2013;2.3436
4019;03-01-2013;2.3463
4020;04-01-2013;2.3247
4021;05-01-2013;
4022;06-01-2013;
4023;07-01-2013;2.3152
4024;08-01-2013;2.311
4025;09-01-2013;2.3198
4026;10-01-2013;2.3102
4027;11-01-2013;2.3114
4028;12-01-2013;
4029;13-01-2013;
4030;14-01-2013;2.3378
4031;15-01-2013;2.3519
4032;16-01-2013;2.3518
4033;17-01-2013;2.3403
4034;18-01-2013;2.3361
4035;19-01-2013;
4036;20-01-2013;
4037;21-01-2013;2.3337
4038;22-01-2013;2.3337
4039;23-01-2013;2.3415
4040;24-01-2013;2.3469
4041;25-01-2013;2.3482
4042;26-01-2013;
4043;27-01-2013;
4044;28-01-2013;2.3599
4045;29-01-2013;2.3637
4046;30-01-2013;2.3678
4047;31-01-2013;2.3788
4048;01-02-2013;2.377
4049;02-02-2013;
4050;03-02-2013;
4051;04-02-2013;2.3811
4052;05-02-2013;2.3691
4053;06-02-2013;2.369
4054;07-02-2013;2.3747
4055;08-02-2013;2.3856
4056;09-02-2013;
4057;10-02-2013;
4058;11-02-2013;2.3619
4059;12-02-2013;2.3607
4060;13-02-2013;2.3694
4061;14-02-2013;2.3695
4062;15-02-2013;2.3506
4063;16-02-2013;
4064;17-02-2013;
4065;18-02-2013;2.3542
4066;19-02-2013;2.3554
4067;20-02-2013;2.3607
4068;21-02-2013;2.3774
4069;22-02-2013;2.3617
4070;23-02-2013;
4071;24-02-2013;
4072;25-02-2013;2.3619
4073;26-02-2013;2.3806
4074;27-02-2013;2.3623
4075;28-02-2013;2.361
4076;01-03-2013;2.3544
4077;02-03-2013;
4078;03-03-2013;
4079;04-03-2013;2.3457
4080;05-03-2013;2.3414
4081;06-03-2013;2.3393
4082;07-03-2013;2.334
4083;08-03-2013;2.338
4084;09-03-2013;
4085;10-03-2013;
4086;11-03-2013;2.3496
4087;12-03-2013;2.3422
4088;13-03-2013;2.3454
4089;14-03-2013;2.348
4090;15-03-2013;2.344
4091;16-03-2013;
4092;17-03-2013;
4093;18-03-2013;2.3591
4094;19-03-2013;2.3463
4095;20-03-2013;2.3475
4096;21-03-2013;2.3491
4097;22-03-2013;2.341
4098;23-03-2013;
4099;24-03-2013;
4100;25-03-2013;2.3494
4101;26-03-2013;2.3535
4102;27-03-2013;2.3363
4103;28-03-2013;2.3241
4104;29-03-2013;2.319
4105;30-03-2013;
4106;31-03-2013;
4107;01-04-2013;2.3173
4108;02-04-2013;2.3177
4109;03-04-2013;2.3157
4110;04-04-2013;2.3137
4111;05-04-2013;2.3133
4112;06-04-2013;
4113;07-04-2013;
4114;08-04-2013;2.3271
4115;09-04-2013;2.3252
4116;10-04-2013;2.3234
4117;11-04-2013;2.3355
4118;12-04-2013;2.3373
4119;13-04-2013;
4120;14-04-2013;
4121;15-04-2013;2.3345
4122;16-04-2013;2.3374
4123;17-04-2013;2.3436
4124;18-04-2013;2.352
4125;19-04-2013;2.3405
4126;20-04-2013;
4127;21-04-2013;
4128;22-04-2013;2.3482
4129;23-04-2013;
4130;24-04-2013;2.3485
4131;25-04-2013;2.3424
4132;26-04-2013;2.3482
4133;27-04-2013;
4134;28-04-2013;
4135;29-04-2013;2.3422
4136;30-04-2013;2.3485
4137;01-05-2013;
4138;02-05-2013;2.3469
4139;03-05-2013;2.3586
4140;04-05-2013;
4141;05-05-2013;
4142;06-05-2013;2.3505
4143;07-05-2013;2.3506
4144;08-05-2013;2.3549
4145;09-05-2013;2.3526
4146;10-05-2013;2.3514
4147;11-05-2013;
4148;12-05-2013;
4149;13-05-2013;2.3398
4150;14-05-2013;2.3407
4151;15-05-2013;2.3492
4152;16-05-2013;2.344
4153;17-05-2013;2.345
4154;18-05-2013;
4155;19-05-2013;
4156;20-05-2013;2.3579
4157;21-05-2013;2.3687
4158;22-05-2013;2.3762
4159;23-05-2013;2.3779
4160;24-05-2013;2.3816
4161;25-05-2013;
4162;26-05-2013;
4163;27-05-2013;2.3874
4164;28-05-2013;2.3854
4165;29-05-2013;2.3871
4166;30-05-2013;2.404
4167;31-05-2013;2.4191
4168;01-06-2013;
4169;02-06-2013;
4170;03-06-2013;2.4481
4171;04-06-2013;2.4586
4172;05-06-2013;2.4505
4173;06-06-2013;2.4556
4174;07-06-2013;2.4723
4175;08-06-2013;
4176;09-06-2013;
4177;10-06-2013;2.4966
4178;11-06-2013;2.5004
4179;12-06-2013;2.5135
4180;13-06-2013;2.4912
4181;14-06-2013;2.4893
4182;15-06-2013;
4183;16-06-2013;
4184;17-06-2013;2.4679
4185;18-06-2013;2.4863
4186;19-06-2013;2.5065
4187;20-06-2013;2.518
4188;21-06-2013;2.5309
4189;22-06-2013;
4190;23-06-2013;
4191;24-06-2013;2.549
4192;25-06-2013;2.5408
4193;26-06-2013;2.5362
4194;27-06-2013;2.5174
4195;28-06-2013;2.5091
4196;29-06-2013;
4197;30-06-2013;
4198;01-07-2013;2.5119
4199;02-07-2013;2.5068
4200;03-07-2013;2.5024
4201;04-07-2013;2.5222
4202;05-07-2013;2.5301
4203;06-07-2013;
4204;07-07-2013;
4205;08-07-2013;2.5055
4206;09-07-2013;2.5039
4207;10-07-2013;2.4934
4208;11-07-2013;2.489
4209;12-07-2013;2.5306
4210;13-07-2013;
4211;14-07-2013;
4212;15-07-2013;2.552
4213;16-07-2013;2.5287
4214;17-07-2013;2.5233
4215;18-07-2013;2.5282
4216;19-07-2013;2.5097
4217;20-07-2013;
4218;21-07-2013;
4219;22-07-2013;2.5194
4220;23-07-2013;2.5198
4221;24-07-2013;2.5191
4222;25-07-2013;2.5225
4223;26-07-2013;2.539
4224;27-07-2013;
4225;28-07-2013;
4226;29-07-2013;2.5478
4227;30-07-2013;2.5523
4228;31-07-2013;2.5521
4229;01-08-2013;2.559
4230;02-08-2013;2.5599
4231;03-08-2013;
4232;04-08-2013;
4233;05-08-2013;2.5689
4234;06-08-2013;2.5581
4235;07-08-2013;2.5589
4236;08-08-2013;
4237;09-08-2013;
4238;10-08-2013;
4239;11-08-2013;
4240;12-08-2013;2.5589
4241;13-08-2013;2.5554
4242;14-08-2013;2.5579
4243;15-08-2013;2.564
4244;16-08-2013;2.5604
4245;17-08-2013;
4246;18-08-2013;
4247;19-08-2013;2.5787
4248;20-08-2013;2.5955
4249;21-08-2013;2.6043
4250;22-08-2013;2.6205
4251;23-08-2013;2.6427
4252;24-08-2013;
4253;25-08-2013;
4254;26-08-2013;2.649
4255;27-08-2013;2.6661
4256;28-08-2013;2.697
4257;29-08-2013;2.7451
4258;30-08-2013;
4259;31-08-2013;
4260;01-09-2013;
4261;02-09-2013;2.6911
4262;03-09-2013;2.6625
4263;04-09-2013;2.6876
4264;05-09-2013;2.7039
4265;06-09-2013;2.734
4266;07-09-2013;
4267;08-09-2013;
4268;09-09-2013;2.7047
4269;10-09-2013;2.687
4270;11-09-2013;2.6851
4271;12-09-2013;2.6693
4272;13-09-2013;2.685
4273;14-09-2013;
4274;15-09-2013;
4275;16-09-2013;2.6907
4276;17-09-2013;2.6598
4277;18-09-2013;2.6759
4278;19-09-2013;2.6721
4279;20-09-2013;2.643
4280;21-09-2013;
4281;22-09-2013;
4282;23-09-2013;2.667
4283;24-09-2013;2.6816
4284;25-09-2013;2.6891
4285;26-09-2013;2.703
4286;27-09-2013;2.7152
4287;28-09-2013;
4288;29-09-2013;
4289;30-09-2013;2.7465
4290;01-10-2013;2.7483
4291;02-10-2013;2.7232
4292;03-10-2013;2.7286
4293;04-10-2013;2.7171
4294;05-10-2013;
4295;06-10-2013;
4296;07-10-2013;2.7143
4297;08-10-2013;2.7082
4298;09-10-2013;2.6954
4299;10-10-2013;2.685
4300;11-10-2013;2.6719
4301;12-10-2013;
4302;13-10-2013;
4303;14-10-2013;2.6788
4304;15-10-2013;
4305;16-10-2013;
4306;17-10-2013;
4307;18-10-2013;
4308;19-10-2013;
4309;20-10-2013;
4310;21-10-2013;2.6788
4311;22-10-2013;2.6979
4312;23-10-2013;2.7078
4313;24-10-2013;2.7134
4314;25-10-2013;2.7243
4315;26-10-2013;
4316;27-10-2013;
4317;28-10-2013;2.7379
4318;29-10-2013;
4319;30-10-2013;2.7379
4320;31-10-2013;2.7342
4321;01-11-2013;2.7181
4322;02-11-2013;
4323;03-11-2013;
4324;04-11-2013;2.7109
4325;05-11-2013;2.7235
4326;06-11-2013;2.7284
4327;07-11-2013;2.7355
4328;08-11-2013;2.7365
4329;09-11-2013;
4330;10-11-2013;
4331;11-11-2013;2.7178
4332;12-11-2013;2.7243
4333;13-11-2013;2.7442
4334;14-11-2013;2.752
4335;15-11-2013;2.7467
4336;16-11-2013;
4337;17-11-2013;
4338;18-11-2013;2.7391
4339;19-11-2013;2.7274
4340;20-11-2013;2.7223
4341;21-11-2013;2.7171
4342;22-11-2013;2.7104
4343;23-11-2013;
4344;24-11-2013;
4345;25-11-2013;2.7236
4346;26-11-2013;2.6976
4347;27-11-2013;2.7174
4348;28-11-2013;2.7379
4349;29-11-2013;2.7404
4350;30-11-2013;
4351;01-12-2013;
4352;02-12-2013;2.7435
4353;03-12-2013;2.7476
4354;04-12-2013;2.761
4355;05-12-2013;2.7771
4356;06-12-2013;2.7827
4357;07-12-2013;
4358;08-12-2013;
4359;09-12-2013;2.7846
4360;10-12-2013;2.7844
4361;11-12-2013;2.784
4362;12-12-2013;2.7912
4363;13-12-2013;2.8044
4364;14-12-2013;
4365;15-12-2013;
4366;16-12-2013;2.8011
4367;17-12-2013;2.7996
4368;18-12-2013;2.8022
4369;19-12-2013;2.8066
4370;20-12-2013;2.8168
4371;21-12-2013;
4372;22-12-2013;
4373;23-12-2013;2.8485
4374;24-12-2013;2.8553
4375;25-12-2013;2.8446
4376;26-12-2013;2.8333
4377;27-12-2013;2.8673
4378;28-12-2013;
4379;29-12-2013;
4380;30-12-2013;2.9823
4381;31-12-2013;2.9344
4382;01-01-2014;
4383;02-01-2014;2.9323
4384;03-01-2014;2.9723
4385;04-01-2014;
4386;05-01-2014;
4387;06-01-2014;2.9566
4388;07-01-2014;2.9746
4389;08-01-2014;2.9592
4390;09-01-2014;2.9554
4391;10-01-2014;2.9711
4392;11-01-2014;
4393;12-01-2014;
4394;13-01-2014;2.9565
4395;14-01-2014;2.965
4396;15-01-2014;2.9948
4397;16-01-2014;2.9813
4398;17-01-2014;3.0004
4399;18-01-2014;
4400;19-01-2014;
4401;20-01-2014;3.0002
4402;21-01-2014;3.0316
4403;22-01-2014;3.0309
4404;23-01-2014;3.0536
4405;24-01-2014;3.0975
4406;25-01-2014;
4407;26-01-2014;
4408;27-01-2014;3.1672
4409;28-01-2014;3.2031
4410;29-01-2014;3.0912
4411;30-01-2014;3.0341
4412;31-01-2014;3.0981
4413;01-02-2014;
4414;02-02-2014;
4415;03-02-2014;3.0704
4416;04-02-2014;3.0536
4417;05-02-2014;3.0471
4418;06-02-2014;3.025
4419;07-02-2014;3.0057
4420;08-02-2014;
4421;09-02-2014;
4422;10-02-2014;3.0073
4423;11-02-2014;3.0319
4424;12-02-2014;3.009
4425;13-02-2014;2.9836
4426;14-02-2014;3.0041
4427;15-02-2014;
4428;16-02-2014;
4429;17-02-2014;2.9899
4430;18-02-2014;2.987
4431;19-02-2014;2.9884
4432;20-02-2014;3.0069
4433;21-02-2014;3.0228
4434;22-02-2014;
4435;23-02-2014;
4436;24-02-2014;3.0099
4437;25-02-2014;2.9946
4438;26-02-2014;3.0298
4439;27-02-2014;3.0305
4440;28-02-2014;3.0487
4441;01-03-2014;
4442;02-03-2014;
4443;03-03-2014;3.0456
