;Tarih;TP_FG_J094
187;2018-8;327.87
188;2018-9;332.64
189;2018-10;338.97
190;2018-11;343.19
191;2018-12;342.29
192;2019-1;347.4
193;2019-2;348.46
194;2019-3;352.51
195;2019-4;351.66
196;2019-5;350.93
197;2019-6;353.17
198;2019-7;355.54
199;2019-8;360.42
200;2019-9;367.47
201;2019-10;371.91
202;2019-11;372.7
203;2019-12;373.93
204;2020-1;384.08
205;2020-2;387.22
206;2020-3;386.29
207;2020-4;386.41
208;2020-5;386.5
209;2020-6;387.82
210;2020-7;389.27
211;2020-8;394.44
212;2020-9;402.77
213;2020-10;404.71
214;2020-11;407.17
215;2020-12;407.63
216;2021-1;411.24
217;2021-2;415.21
218;2021-3;419.75
219;2021-4;417.23
220;2021-5;417.53
221;2021-6;440.55
222;2021-7;451.32
223;2021-8;456.5
224;2021-9;464.03
225;2021-10;469.74
226;2021-11;475.84
227;2021-12;484.52
228;2022-1;516.01
229;2022-2;535.89
230;2022-3;548.78
231;2022-4;565.11
232;2022-5;581.85
233;2022-6;591.57
234;2022-7;617.82
235;2022-8;647.46
236;2022-9;665.02
237;2022-10;683.92
238;2022-11;697.83
239;2022-12;717.33
240;2023-1;824.33
241;2023-2;841.3
242;2023-3;855.49
243;2023-4;878.95
244;2023-5;912.6
245;2023-6;935.64
246;2023-7;993.86
247;2023-8;1098.96
248;2023-9;1152.61
249;2023-10;1215.88
250;2023-11;1239.42
251;2023-12;1304.6
252;2024-1;1471.69
