;Tarih;TP_FG_J10
92;2010-9;189.52
93;2010-10;189.69
94;2010-11;189.43
95;2010-12;189.52
96;2011-1;189.59
97;2011-2;189.85
98;2011-3;190.41
99;2011-4;190.89
100;2011-5;193.06
101;2011-6;195.78
102;2011-7;197.2
103;2011-8;197.81
104;2011-9;201.35
105;2011-10;201.83
106;2011-11;201.97
107;2011-12;201.79
108;2012-1;201.69
109;2012-2;201.91
110;2012-3;202.26
111;2012-4;203.32
112;2012-5;205.55
113;2012-6;208.99
114;2012-7;211.26
115;2012-8;213.27
116;2012-9;210.73
117;2012-10;211.31
118;2012-11;211.46
119;2012-12;211.5
120;2013-1;211.72
121;2013-2;212.43
122;2013-3;212.62
123;2013-4;213.91
124;2013-5;217.61
125;2013-6;221.93
126;2013-7;223.73
127;2013-8;226.4
128;2013-9;232.1
129;2013-10;232.74
130;2013-11;232.74
131;2013-12;232.76
132;2014-1;232.89
133;2014-2;233.39
134;2014-3;233.84
135;2014-4;236.1
136;2014-5;238.43
137;2014-6;242.53
138;2014-7;243.97
139;2014-8;245.79
140;2014-9;250.17
141;2014-10;251.47
142;2014-11;252.09
143;2014-12;252.11
144;2015-1;252.16
145;2015-2;251.97
146;2015-3;252.48
147;2015-4;254.71
148;2015-5;255.87
149;2015-6;257.66
150;2015-7;258.97
151;2015-8;262.61
152;2015-9;264.93
153;2015-10;267.65
154;2015-11;268.11
155;2015-12;268.22
156;2016-1;268.44
157;2016-2;268.74
158;2016-3;270.01
159;2016-4;272.37
160;2016-5;275.21
161;2016-6;277.82
162;2016-7;279.41
163;2016-8;286.71
164;2016-9;292.4
165;2016-10;293.3
166;2016-11;293.59
167;2016-12;293.62
168;2017-1;293.76
169;2017-2;293.81
170;2017-3;296.58
171;2017-4;298.63
172;2017-5;301.31
173;2017-6;304.47
174;2017-7;307.66
175;2017-8;316.25
176;2017-9;322.84
177;2017-10;324.03
178;2017-11;324.3
179;2017-12;324.39
180;2018-1;325.12
181;2018-2;325.77
182;2018-3;328.83
183;2018-4;331.06
184;2018-5;334.48
185;2018-6;337.33
186;2018-7;340.92
187;2018-8;343.62
188;2018-9;357.3
189;2018-10;357.32
190;2018-11;357.38
191;2018-12;357.45
192;2019-1;357.71
193;2019-2;363.56
194;2019-3;368.84
195;2019-4;373.49
196;2019-5;378.42
197;2019-6;384.11
198;2019-7;387.55
199;2019-8;404.05
200;2019-9;407.32
201;2019-10;408.07
202;2019-11;408.68
203;2019-12;409.15
204;2020-1;411.75
205;2020-2;415.3
206;2020-3;418.17
207;2020-4;419.61
208;2020-5;420.78
209;2020-6;428.92
210;2020-7;436.37
211;2020-8;438.38
212;2020-9;438.08
213;2020-10;438.1
214;2020-11;437.27
215;2020-12;437.14
216;2021-1;437.0
217;2021-2;440.77
218;2021-3;452.99
219;2021-4;462.46
220;2021-5;465.25
221;2021-6;475.51
222;2021-7;482.69
223;2021-8;485.51
224;2021-9;510.5
225;2021-10;511.38
226;2021-11;511.79
227;2021-12;512.48
228;2022-1;518.57
229;2022-2;538.78
230;2022-3;574.08
231;2022-4;590.69
232;2022-5;593.12
233;2022-6;607.51
234;2022-7;612.13
235;2022-8;652.23
236;2022-9;697.79
237;2022-10;700.33
238;2022-11;702.09
239;2022-12;703.46
240;2023-1;734.81
241;2023-2;776.63
242;2023-3;825.57
243;2023-4;851.01
244;2023-5;894.78
245;2023-6;915.55
246;2023-7;940.04
247;2023-8;969.31
248;2023-9;1262.74
249;2023-10;1266.39
250;2023-11;1274.22
251;2023-12;1280.69
252;2024-1;1321.25
