;Tarih;TP_FG_J01
238;2022-11;1526.98
239;2022-12;1555.31
240;2023-1;1658.23
241;2023-2;1780.2
242;2023-3;1848.51
243;2023-4;1921.46
244;2023-5;1935.1
245;2023-6;1993.6
246;2023-7;2147.27
247;2023-8;2329.27
248;2023-9;2406.5
249;2023-10;2483.58
250;2023-11;2552.51
251;2023-12;2675.31
252;2024-1;2814.14
