;Tarih;TP_FG_J11
183;2018-4;501.78
184;2018-5;509.07
185;2018-6;517.92
186;2018-7;529.6
187;2018-8;539.58
188;2018-9;565.3
189;2018-10;573.91
190;2018-11;576.29
191;2018-12;578.07
192;2019-1;584.28
193;2019-2;589.39
194;2019-3;593.31
195;2019-4;600.02
196;2019-5;609.71
197;2019-6;625.87
198;2019-7;634.74
199;2019-8;639.51
200;2019-9;649.38
201;2019-10;652.6
202;2019-11;651.59
203;2019-12;654.18
204;2020-1;663.25
205;2020-2;668.69
206;2020-3;674.5
207;2020-4;675.32
208;2020-5;676.43
209;2020-6;695.55
210;2020-7;704.05
211;2020-8;715.0
212;2020-9;720.26
213;2020-10;725.37
214;2020-11;733.6
215;2020-12;737.25
216;2021-1;748.72
217;2021-2;758.58
218;2021-3;778.33
219;2021-4;788.85
220;2021-5;796.33
221;2021-6;826.76
222;2021-7;849.27
223;2021-8;868.59
224;2021-9;887.83
225;2021-10;908.36
226;2021-11;945.62
227;2021-12;1038.39
228;2022-1;1126.11
229;2022-2;1177.29
230;2022-3;1248.45
231;2022-4;1335.19
232;2022-5;1408.17
233;2022-6;1484.48
234;2022-7;1521.38
235;2022-8;1571.7
236;2022-9;1609.96
237;2022-10;1652.46
238;2022-11;1704.95
239;2022-12;1749.45
240;2023-1;1972.21
241;2023-2;2052.51
242;2023-3;2131.51
243;2023-4;2221.87
244;2023-5;2379.55
245;2023-6;2482.39
246;2023-7;2778.32
247;2023-8;2975.44
248;2023-9;3098.92
249;2023-10;3207.76
250;2023-11;3288.15
251;2023-12;3380.6
252;2024-1;3792.03
