;Tarih;TP_FG_J045
145;2015-2;294.58
146;2015-3;297.45
147;2015-4;297.64
148;2015-5;297.72
149;2015-6;297.53
150;2015-7;297.68
151;2015-8;297.74
152;2015-9;298.72
153;2015-10;301.42
154;2015-11;302.43
155;2015-12;302.92
156;2016-1;311.04
157;2016-2;310.65
158;2016-3;310.11
159;2016-4;309.75
160;2016-5;309.65
161;2016-6;309.58
162;2016-7;309.73
163;2016-8;309.59
164;2016-9;310.16
165;2016-10;305.77
166;2016-11;309.32
167;2016-12;312.35
168;2017-1;317.1
169;2017-2;320.49
170;2017-3;320.39
171;2017-4;318.93
172;2017-5;318.42
173;2017-6;318.2
174;2017-7;318.03
175;2017-8;320.57
176;2017-9;322.37
177;2017-10;325.93
178;2017-11;330.29
179;2017-12;332.47
180;2018-1;346.06
181;2018-2;345.9
182;2018-3;345.77
183;2018-4;351.35
184;2018-5;353.57
185;2018-6;355.71
186;2018-7;357.87
187;2018-8;383.95
188;2018-9;417.14
189;2018-10;447.97
190;2018-11;448.24
191;2018-12;445.91
192;2019-1;414.79
193;2019-2;415.13
194;2019-3;416.25
195;2019-4;416.66
196;2019-5;418.03
197;2019-6;419.07
198;2019-7;447.38
199;2019-8;463.8
200;2019-9;482.99
201;2019-10;518.35
202;2019-11;519.81
203;2019-12;520.47
204;2020-1;521.29
205;2020-2;521.81
206;2020-3;522.36
207;2020-4;518.26
208;2020-5;520.74
209;2020-6;522.88
210;2020-7;524.87
211;2020-8;526.18
212;2020-9;528.24
213;2020-10;545.31
214;2020-11;548.76
215;2020-12;550.33
216;2021-1;568.38
217;2021-2;569.33
218;2021-3;572.34
219;2021-4;575.44
220;2021-5;578.68
221;2021-6;581.37
222;2021-7;644.76
223;2021-8;646.97
224;2021-9;660.08
225;2021-10;683.9
226;2021-11;710.05
227;2021-12;738.56
228;2022-1;1003.84
229;2022-2;1000.38
230;2022-3;1008.15
231;2022-4;1102.57
232;2022-5;1110.93
233;2022-6;1269.72
234;2022-7;1272.26
235;2022-8;1283.09
236;2022-9;1482.95
237;2022-10;1488.99
238;2022-11;1500.0
239;2022-12;1511.9
240;2023-1;1482.18
241;2023-2;1491.81
242;2023-3;1495.58
243;2023-4;1392.96
244;2023-5;892.07
245;2023-6;896.76
246;2023-7;920.25
247;2023-8;970.49
248;2023-9;994.9
249;2023-10;1080.4
250;2023-11;1370.0
251;2023-12;1463.12
252;2024-1;1542.73
